timestamp,num_pkts,avg_ttl,median_ttl,10_percentil_ttl,25_percentil_ttl,75_percentil_ttl,90_percentil_ttl,max_ttl,min_ttl,attack
160,19,102.89473684210526,64.0,48.0,64.0,144.0,224.0,224,48,No
165,21,92.23809523809524,64.0,43.0,64.0,100.0,224.0,224,32,No
170,9,135.11111111111111,64.0,64.0,64.0,224.0,224.0,224,64,No
175,27,90.0,64.0,47.0,57.0,64.0,224.0,224,32,No
180,30,101.2,64.0,47.6,64.0,128.0,224.0,224,39,No
185,30,89.86666666666666,64.0,46.6,55.0,121.0,224.0,224,32,No
190,27,113.29629629629629,64.0,48.0,55.0,224.0,224.0,255,33,No
195,27,96.29629629629629,64.0,47.0,55.0,114.0,224.0,224,32,No
200,9,114.22222222222223,64.0,32.0,64.0,224.0,224.0,224,32,No
205,18,96.5,64.0,47.0,64.0,64.0,224.0,224,43,No
210,18,84.77777777777777,64.0,32.0,64.0,100.0,132.70000000000007,209,32,Yes
215,20,100.55,64.0,47.0,64.0,104.0,224.0,224,43,No
220,24,86.66666666666667,64.0,41.9,60.0,64.0,224.0,224,32,No
225,20,100.6,64.0,47.0,64.0,104.0,224.0,224,43,No
230,14,121.42857142857143,64.0,64.0,64.0,224.0,224.0,224,32,No
235,18,95.72222222222223,64.0,47.0,64.0,64.0,224.0,224,43,No
240,23,91.65217391304348,64.0,56.800000000000004,64.0,100.0,192.80000000000007,224,32,Yes
245,17,98.41176470588235,64.0,47.0,64.0,64.0,224.0,224,43,No
250,18,116.11111111111111,64.0,33.0,64.0,224.0,233.3,255,22,No
255,29,66.51724137931035,64.0,40.800000000000004,50.0,64.0,100.0,100,32,Yes
260,114,70.28070175438596,64.0,64.0,64.0,64.0,64.0,224,39,No
265,35,79.6,64.0,54.0,59.0,64.0,174.40000000000018,224,32,No
270,13,134.23076923076923,64.0,64.0,64.0,224.0,224.0,224,47,No
275,17,64.0,64.0,41.8,50.0,64.0,100.0,100,32,Yes
280,16,110.9375,64.0,48.0,64.0,224.0,224.0,224,47,No
285,24,63.458333333333336,64.0,44.2,60.75,64.0,89.19999999999997,100,32,Yes
290,10,113.9,64.0,62.3,64.0,193.0,224.0,224,47,No
295,19,66.05263157894737,64.0,43.0,57.0,64.0,100.0,100,32,Yes
300,32,97.53125,64.0,44.3,64.0,128.0,224.0,224,22,No
305,23,71.91304347826087,64.0,50.400000000000006,64.0,100.0,100.0,100,32,Yes
310,21,100.9047619047619,64.0,33.0,48.0,100.0,224.0,255,32,No
315,14,107.21428571428571,64.0,54.2,64.0,184.0,224.0,224,43,No
320,28,101.21428571428571,64.0,48.0,60.0,131.0,224.0,224,47,No
325,25,65.2,64.0,48.0,64.0,64.0,100.0,100,32,Yes
330,10,105.6,64.0,47.0,64.0,172.75,210.5,224,47,No
335,23,90.56521739130434,64.0,53.6,64.0,64.0,224.0,224,32,No
340,20,70.85,64.0,44.6,48.5,64.0,100.0,224,39,Yes
345,18,67.44444444444444,64.0,46.8,64.0,64.0,100.0,100,32,Yes
350,18,80.77777777777777,64.0,58.900000000000006,64.0,100.0,100.0,220,47,Yes
355,39,121.1025641025641,64.0,61.400000000000006,64.0,208.0,224.0,224,32,No
360,18,107.05555555555556,64.0,47.7,64.0,188.75,224.0,224,47,No
365,18,96.22222222222223,64.0,42.8,64.0,91.0,224.0,224,32,No
370,25,107.16,64.0,33.0,49.0,224.0,224.0,255,32,No
375,25,62.28,64.0,44.4,64.0,64.0,64.0,100,39,Yes
380,15,103.53333333333333,64.0,47.0,57.5,160.0,224.0,224,32,No
385,13,124.0,64.0,64.0,64.0,224.0,224.0,224,44,No
390,26,89.38461538461539,64.0,47.5,48.0,64.0,216.5,224,32,No
395,15,102.53333333333333,64.0,43.4,64.0,144.0,224.0,224,43,No
400,75,71.32,64.0,64.0,64.0,64.0,64.0,255,32,Yes
405,64,84.578125,64.0,19.0,41.0,64.0,224.0,255,19,No
410,12,114.5,64.0,48.7,64.0,224.0,224.0,224,47,No
415,25,66.44,64.0,42.2,64.0,64.0,100.0,100,32,Yes
420,23,107.17391304347827,64.0,51.8,64.0,168.5,224.0,224,47,No
425,16,75.5,64.0,46.0,64.0,100.0,100.0,100,32,Yes
430,22,112.0,64.0,47.0,52.75,224.0,224.0,255,33,No
435,14,70.57142857142857,64.0,50.0,64.0,91.0,100.0,100,32,Yes
440,27,67.03703703703704,64.0,44.0,64.0,64.0,100.0,100,32,Yes
445,15,62.333333333333336,64.0,44.0,45.5,64.0,85.6,100,44,Yes
450,12,93.08333333333333,64.0,48.7,64.0,100.0,198.10000000000005,209,32,Yes
455,30,62.833333333333336,64.0,43.7,64.0,64.0,67.60000000000005,100,39,Yes
460,19,71.3157894736842,64.0,48.6,64.0,100.0,100.0,100,32,Yes
465,17,72.52941176470588,64.0,45.8,64.0,100.0,100.0,100,44,Yes
470,14,120.21428571428571,64.0,52.1,64.0,224.0,224.0,224,32,No
475,20,91.6,64.0,46.7,60.25,64.0,224.0,224,44,No
480,23,88.82608695652173,64.0,55.0,64.0,100.0,128.0,209,32,Yes
485,13,96.76923076923077,64.0,47.0,64.0,64.0,224.0,224,44,No
490,17,87.76470588235294,64.0,33.0,51.0,100.0,162.00000000000006,255,32,Yes
495,31,63.354838709677416,64.0,41.0,48.0,64.0,100.0,100,32,Yes
500,10,78.4,64.0,64.0,64.0,100.0,100.0,100,64,Yes
505,19,103.47368421052632,64.0,46.4,64.0,162.0,224.0,224,32,No
510,18,125.83333333333333,64.0,64.0,64.0,220.25,224.0,224,51,No
515,20,99.9,64.0,42.800000000000004,59.75,131.0,224.0,224,32,No
520,13,124.38461538461539,64.0,64.0,64.0,224.0,224.0,224,49,No
525,23,94.78260869565217,64.0,44.6,64.0,82.0,224.0,224,22,No
530,13,70.23076923076923,64.0,53.6,64.0,64.0,100.0,100,50,Yes
535,106,63.9622641509434,64.0,64.0,64.0,64.0,64.0,100,32,Yes
540,25,96.04,64.0,64.0,64.0,64.0,218.00000000000003,224,40,No
545,20,109.5,64.0,46.7,64.0,224.0,224.0,224,32,No
550,21,108.76190476190476,64.0,33.0,51.0,224.0,224.0,255,32,No
555,16,71.875,64.0,47.0,64.0,100.0,100.0,100,44,Yes
560,12,103.16666666666667,64.0,51.4,64.0,131.0,224.0,224,32,No
565,35,83.77142857142857,64.0,55.0,59.5,64.0,224.0,224,44,No
570,19,120.89473684210526,64.0,61.4,64.0,216.5,224.0,224,32,No
575,28,63.0,64.0,46.1,64.0,64.0,74.80000000000003,100,22,Yes
580,17,75.82352941176471,64.0,64.0,64.0,100.0,100.0,100,49,Yes
585,16,72.125,64.0,45.5,59.75,100.0,100.0,100,32,Yes
590,15,71.8,64.0,56.2,64.0,82.0,100.0,100,50,Yes
595,20,67.9,64.0,46.7,60.0,73.0,100.0,100,32,Yes
600,17,130.41176470588235,64.0,60.4,64.0,224.0,224.0,224,48,No
605,16,73.1875,64.0,45.5,64.0,100.0,100.0,100,32,Yes
610,27,110.03703703703704,64.0,33.0,57.5,224.0,224.0,255,32,No
615,29,87.03448275862068,64.0,44.8,64.0,64.0,224.0,224,39,No
620,13,99.92307692307692,64.0,50.400000000000006,64.0,100.0,224.0,224,32,No
625,19,71.21052631578948,64.0,43.8,64.0,100.0,100.0,100,43,Yes
630,16,84.3125,64.0,43.5,64.0,100.0,154.5,209,32,Yes
635,17,67.41176470588235,64.0,49.4,64.0,64.0,100.0,100,44,Yes
640,17,102.11764705882354,64.0,48.2,64.0,100.0,224.0,224,32,No
645,14,119.71428571428571,64.0,64.0,64.0,224.0,224.0,224,44,No
650,18,106.0,64.0,47.0,64.0,193.0,224.0,224,32,No
655,23,67.47826086956522,64.0,44.2,64.0,64.0,100.0,100,39,Yes
660,27,79.18518518518519,64.0,47.6,59.5,82.0,128.0,209,32,Yes
665,14,119.71428571428571,64.0,64.0,64.0,224.0,224.0,224,44,No
670,23,105.30434782608695,64.0,35.800000000000004,56.5,162.0,224.0,255,32,No
675,17,76.88235294117646,64.0,58.8,64.0,100.0,100.0,100,44,Yes
680,15,107.06666666666666,64.0,47.0,64.0,162.0,224.0,224,32,No
685,10,110.0,64.0,62.0,64.0,184.0,224.0,224,44,No
690,28,80.46428571428571,64.0,43.8,64.0,73.0,132.70000000000007,224,32,Yes
695,13,69.76923076923077,64.0,53.6,64.0,64.0,100.0,100,44,Yes
700,22,91.4090909090909,64.0,33.5,52.75,100.0,224.0,224,32,No
705,123,66.08943089430895,64.0,50.40000000000002,64.0,64.0,64.0,224,18,No
710,19,113.10526315789474,64.0,49.4,64.0,224.0,224.0,224,32,No
715,14,65.57142857142857,64.0,48.2,64.0,64.0,89.20000000000005,100,44,Yes
720,25,93.0,100.0,47.4,64.0,100.0,176.6000000000001,209,32,Yes
725,16,111.6875,64.0,55.5,64.0,224.0,224.0,224,44,No
730,35,74.28571428571429,64.0,39.8,57.5,64.0,100.0,255,32,Yes
735,13,66.6923076923077,64.0,50.400000000000006,64.0,64.0,92.80000000000003,100,44,Yes
740,15,105.8,64.0,53.800000000000004,64.0,162.0,224.0,224,32,No
745,11,104.27272727272727,64.0,47.0,64.0,144.0,224.0,224,44,No
750,20,117.85,64.0,62.300000000000004,64.0,212.75,224.0,224,32,No
755,16,110.875,64.0,49.0,64.0,224.0,224.0,224,44,No
760,20,102.8,64.0,45.5,64.0,131.0,224.0,224,32,No
765,17,76.6470588235294,64.0,57.2,64.0,100.0,100.0,100,44,Yes
770,30,81.7,64.0,44.6,64.0,64.0,224.0,224,32,No
775,22,96.68181818181819,64.0,48.1,64.0,64.0,224.0,224,44,No
780,21,118.71428571428571,64.0,64.0,64.0,209.0,224.0,224,32,No
785,13,96.76923076923077,64.0,47.0,64.0,64.0,224.0,224,44,No
790,23,89.08695652173913,64.0,36.2,64.0,100.0,199.2000000000001,255,32,Yes
795,20,63.25,64.0,46.7,50.75,64.0,100.0,100,22,Yes
800,13,125.84615384615384,64.0,64.0,64.0,224.0,224.0,224,32,No
805,16,100.625,64.0,47.0,64.0,104.0,224.0,224,44,No
810,31,73.54838709677419,64.0,41.0,64.0,64.0,100.0,209,32,Yes
815,22,97.68181818181819,64.0,44.3,54.25,100.0,224.0,224,32,No
820,14,73.21428571428571,64.0,64.0,64.0,91.0,100.0,100,49,Yes
825,19,72.57894736842105,64.0,44.0,64.0,100.0,100.0,100,32,Yes
830,13,124.23076923076923,64.0,64.0,64.0,224.0,224.0,224,47,No
835,22,62.90909090909091,64.0,44.3,50.25,64.0,96.40000000000008,100,32,Yes
840,17,120.94117647058823,64.0,60.4,64.0,209.0,224.0,224,47,No
845,29,95.58620689655173,64.0,44.0,55.0,128.0,224.0,224,22,No
850,43,73.90697674418605,64.0,39.4,52.0,64.0,100.0,255,32,Yes
855,19,100.36842105263158,64.0,50.2,55.0,128.0,224.0,224,44,No
860,98,65.33673469387755,64.0,64.0,64.0,64.0,64.0,100,32,Yes
865,35,83.88571428571429,64.0,55.0,59.5,64.0,224.0,224,44,No
870,18,93.38888888888889,100.0,58.900000000000006,64.0,100.0,132.70000000000007,209,32,Yes
875,13,113.15384615384616,64.0,50.400000000000006,64.0,224.0,224.0,224,44,No
880,19,67.42105263157895,64.0,48.6,64.0,64.0,100.0,100,32,Yes
885,16,100.375,64.0,45.5,64.0,104.0,224.0,224,43,No
890,25,78.04,64.0,41.8,49.0,64.0,174.40000000000018,224,32,No
895,18,86.94444444444444,64.0,47.7,64.0,64.0,224.0,224,44,No
900,23,84.52173913043478,64.0,47.2,64.0,100.0,122.40000000000002,209,32,Yes
905,19,106.05263157894737,64.0,60.6,64.0,162.0,224.0,224,44,No
910,26,105.07692307692308,64.0,33.0,49.5,193.0,224.0,255,32,No
915,17,68.17647058823529,64.0,57.2,64.0,64.0,100.0,100,44,Yes
920,11,109.72727272727273,64.0,47.0,64.0,162.0,224.0,224,32,No
925,16,111.6875,64.0,55.5,64.0,224.0,224.0,224,44,No
930,30,101.33333333333333,64.0,46.8,64.0,181.75,210.50000000000003,224,32,No
935,19,73.42105263157895,64.0,60.6,64.0,100.0,100.0,100,44,Yes
940,14,72.28571428571429,64.0,47.6,64.0,100.0,100.0,100,32,Yes
945,9,63.888888888888886,64.0,46.4,64.0,64.0,71.2,100,44,Yes
950,12,104.83333333333333,64.0,47.4,60.75,131.0,224.0,224,32,No
955,20,101.5,64.0,49.8,64.0,104.0,224.0,224,44,No
960,22,114.68181818181819,64.0,47.8,64.0,209.0,224.0,224,32,No
965,17,118.52941176470588,64.0,58.8,64.0,224.0,224.0,224,44,No
970,40,92.125,64.0,40.8,49.0,64.0,224.0,255,32,No
975,13,124.0,64.0,64.0,64.0,224.0,224.0,224,44,No
980,16,102.375,64.0,39.5,59.75,131.0,224.0,224,32,No
985,8,70.5,64.0,58.0,64.0,73.0,100.0,100,44,Yes
990,21,105.9047619047619,64.0,47.0,64.0,209.0,224.0,224,32,No
995,13,110.38461538461539,64.0,50.400000000000006,64.0,224.0,224.0,224,44,No
1000,21,71.61904761904762,64.0,32.0,64.0,100.0,100.0,100,32,Yes
1005,156,59.717948717948715,64.0,44.5,64.0,64.0,64.0,100,18,Yes
1010,14,69.85714285714286,64.0,48.2,64.0,91.0,100.0,100,32,Yes
1015,22,97.31818181818181,64.0,48.2,64.0,64.0,224.0,224,44,No
1020,21,88.38095238095238,64.0,55.0,64.0,100.0,128.0,209,32,Yes
1025,13,110.38461538461539,64.0,50.400000000000006,64.0,224.0,224.0,224,44,No
1030,27,103.44444444444444,64.0,41.4,57.5,162.0,224.0,255,32,No
1035,13,72.23076923076923,64.0,50.400000000000006,64.0,100.0,100.0,100,44,Yes
1040,12,105.91666666666667,64.0,48.7,64.0,131.0,224.0,224,32,No
1045,49,67.34693877551021,64.0,44.0,48.0,64.0,64.0,224,39,No
1050,22,82.72727272727273,64.0,48.0,64.0,100.0,100.0,209,32,Yes
1055,13,113.15384615384616,64.0,50.400000000000006,64.0,224.0,224.0,224,44,No
1060,19,104.84210526315789,64.0,44.0,64.0,162.0,224.0,224,32,No
1065,40,105.225,64.0,56.0,64.0,224.0,224.0,224,22,No
1070,20,101.65,64.0,46.6,64.0,131.0,224.0,224,32,No
1075,26,91.0,64.0,48.0,64.0,64.0,224.0,224,44,No
1080,49,101.0,64.0,46.2,64.0,128.0,224.0,224,32,No
1085,26,65.73076923076923,64.0,44.5,52.75,64.0,100.0,100,39,Yes
1090,23,103.95652173913044,64.0,35.800000000000004,57.5,162.0,224.0,255,32,No
1095,19,101.94736842105263,64.0,43.8,64.0,144.0,224.0,224,43,No
1100,19,104.73684210526316,64.0,50.2,64.0,162.0,224.0,224,32,No
1105,16,101.6875,64.0,55.5,64.0,104.0,224.0,224,44,No
1110,14,118.07142857142857,64.0,52.1,64.0,209.0,224.0,224,32,No
1115,30,65.5,64.0,42.800000000000004,48.0,64.0,100.0,100,22,Yes
1120,16,101.3125,64.0,50.0,64.0,104.0,224.0,224,49,No
1125,25,64.48,64.0,42.2,47.0,64.0,100.0,100,32,Yes
1130,15,83.2,100.0,64.0,64.0,100.0,100.0,100,64,Yes
1135,19,68.10526315789474,64.0,46.4,56.0,82.0,100.0,100,32,Yes
1140,23,98.69565217391305,64.0,56.800000000000004,64.0,100.0,209.0,219,50,Yes
1145,19,95.05263157894737,64.0,46.4,64.0,82.0,224.0,224,32,No
1150,24,108.625,64.0,33.0,47.5,224.0,224.0,255,32,No
1155,16,100.625,64.0,47.0,64.0,104.0,224.0,224,44,No
1160,18,73.94444444444444,64.0,32.0,64.0,100.0,100.0,100,32,Yes
1165,44,79.06818181818181,64.0,47.6,55.0,64.0,186.80000000000035,224,39,No
1170,20,116.65,64.0,46.300000000000004,64.0,212.75,224.0,224,32,No
1175,136,67.25735294117646,64.0,64.0,64.0,64.0,64.0,224,44,No
1180,38,79.76315789473684,64.0,60.1,64.0,64.0,137.20000000000053,224,32,No
1185,12,100.91666666666667,64.0,48.7,64.0,104.0,224.0,224,44,No
1190,13,71.3076923076923,64.0,50.400000000000006,64.0,100.0,100.0,100,32,Yes
1195,26,99.65384615384616,64.0,48.0,64.0,91.0,224.0,224,44,No
1200,40,126.8,64.0,45.0,49.25,224.0,255.0,255,32,No
1205,26,90.65384615384616,64.0,44.5,52.75,64.0,224.0,255,39,No
1210,21,87.52380952380952,64.0,33.0,49.0,100.0,209.0,255,32,Yes
1215,13,99.84615384615384,64.0,47.8,64.0,100.0,224.0,224,44,No
1220,15,95.4,64.0,38.0,64.0,100.0,224.0,224,32,No
1225,13,110.38461538461539,64.0,50.400000000000006,64.0,224.0,224.0,224,44,No
1230,15,89.66666666666667,64.0,53.800000000000004,64.0,100.0,165.39999999999998,209,32,Yes
1235,12,86.5,64.0,47.4,60.75,64.0,208.00000000000006,224,44,No
1240,17,109.41176470588235,64.0,48.2,64.0,224.0,224.0,224,32,No
1245,15,91.86666666666666,64.0,45.2,64.0,64.0,224.0,224,39,No
1250,17,109.3529411764706,64.0,47.6,64.0,224.0,224.0,224,32,No
1255,18,105.66666666666667,64.0,49.8,64.0,184.0,224.0,224,44,No
1260,36,90.66666666666667,64.0,48.5,64.0,100.0,208.0,220,32,Yes
1265,15,95.0,64.0,48.2,64.0,82.0,224.0,224,44,No
1270,23,118.26086956521739,64.0,35.800000000000004,64.0,224.0,224.0,255,32,No
1275,20,108.45,64.0,50.6,64.0,210.25,224.0,224,44,No
1280,16,76.9375,82.0,39.5,64.0,100.0,100.0,100,32,Yes
1285,29,74.27586206896552,64.0,43.0,47.0,64.0,95.99999999999989,224,39,No
1290,19,120.6842105263158,64.0,60.6,64.0,216.5,224.0,224,32,No
1295,18,115.5,64.0,60.1,64.0,224.0,224.0,224,44,No
1300,22,66.0909090909091,64.0,43.0,47.5,91.0,100.0,100,32,Yes
1305,44,58.02272727272727,64.0,33.0,33.0,64.0,89.2000000000001,100,33,Yes
1310,22,104.5909090909091,64.0,47.1,64.0,181.75,223.8,224,32,No
1315,14,105.92857142857143,64.0,46.1,64.0,184.0,224.0,224,44,No
1320,41,72.73170731707317,64.0,50.0,55.0,64.0,100.0,209,32,Yes
1325,16,108.5625,64.0,42.5,59.25,224.0,224.0,224,39,No
1330,20,120.15,64.0,45.6,64.0,224.0,227.10000000000005,255,32,No
1335,210,66.4095238095238,64.0,64.0,64.0,64.0,64.0,224,22,No
1340,20,75.3,64.0,47.9,64.0,73.0,100.0,224,32,Yes
1345,13,98.07692307692308,64.0,50.400000000000006,64.0,64.0,224.0,224,44,No
1350,20,116.65,64.0,46.300000000000004,64.0,212.75,224.0,224,32,No
1355,15,94.06666666666666,64.0,36.800000000000004,55.5,100.0,224.0,224,32,No
1360,27,82.44444444444444,64.0,46.2,50.0,64.0,224.0,224,39,No
1365,16,101.9375,64.0,45.5,64.0,131.0,224.0,224,32,No
1370,12,80.58333333333333,82.0,64.0,64.0,100.0,100.0,100,47,Yes
1375,17,69.41176470588235,64.0,48.2,64.0,64.0,100.0,100,44,Yes
1380,27,114.70370370370371,64.0,50.6,64.0,209.0,224.0,224,32,No
1385,18,104.05555555555556,64.0,46.1,64.0,184.0,224.0,224,22,No
1390,21,84.76190476190476,64.0,33.0,64.0,100.0,100.0,255,32,Yes
1395,13,72.23076923076923,64.0,50.400000000000006,64.0,100.0,100.0,100,44,Yes
1400,30,76.13333333333334,64.0,38.300000000000004,48.25,64.0,112.40000000000018,224,32,No
1405,17,107.94117647058823,64.0,47.6,64.0,224.0,224.0,224,44,No
1410,18,123.83333333333333,64.0,58.900000000000006,64.0,220.25,224.0,224,32,No
1415,17,66.52941176470588,64.0,39.2,64.0,64.0,100.0,100,32,Yes
1420,16,103.4375,64.0,50.0,64.0,131.0,224.0,224,47,No
1425,22,113.4090909090909,64.0,48.7,64.0,224.0,224.0,224,32,No
1430,13,123.92307692307692,64.0,64.0,64.0,224.0,224.0,224,47,No
1435,20,109.35,64.0,46.7,64.0,211.0,224.0,224,32,No
1440,30,86.96666666666667,64.0,44.6,57.25,64.0,210.50000000000003,224,39,No
1445,28,77.89285714285714,64.0,44.0,49.25,64.0,137.2000000000001,224,32,No
1450,21,114.47619047619048,64.0,33.0,49.0,224.0,224.0,255,32,No
1455,18,71.94444444444444,64.0,58.900000000000006,64.0,91.0,100.0,100,44,Yes
1460,18,115.88888888888889,64.0,49.8,64.0,224.0,224.0,224,32,No
1465,34,69.41176470588235,64.0,48.9,55.0,64.0,64.0,224,44,No
1470,15,126.26666666666667,64.0,64.0,64.0,216.5,224.0,224,32,No
1475,15,70.0,64.0,47.0,64.0,82.0,100.0,100,44,Yes
1480,29,87.3103448275862,64.0,44.2,49.0,64.0,224.0,224,32,No
1485,17,97.70588235294117,64.0,47.0,64.0,64.0,224.0,224,44,No
1490,154,68.18181818181819,64.0,64.0,64.0,64.0,64.0,224,32,No
1495,14,69.64285714285714,64.0,35.6,51.25,100.0,100.0,100,32,Yes
1500,19,123.36842105263158,64.0,62.2,64.0,216.5,224.0,224,47,No
1505,32,94.28125,64.0,50.1,55.0,128.0,224.0,224,44,No
1510,25,104.4,64.0,47.8,55.0,128.0,224.0,255,32,No
1515,20,107.2,64.0,54.2,61.75,152.0,224.0,224,44,No
1520,24,94.0,64.0,42.2,64.0,73.0,224.0,224,32,No
1525,20,100.7,64.0,47.9,64.0,104.0,224.0,224,44,No
1530,14,104.92857142857143,64.0,42.1,64.0,181.75,219.50000000000003,224,32,No
1535,55,66.56363636363636,64.0,44.0,44.0,64.0,64.0,224,43,No
1540,15,104.8,64.0,47.8,64.0,162.0,224.0,224,32,No
1545,16,77.625,64.0,49.0,64.0,73.0,100.0,224,44,Yes
1550,15,69.26666666666667,64.0,47.4,64.0,82.0,100.0,100,32,Yes
1555,22,106.31818181818181,64.0,44.3,64.0,193.0,224.0,224,32,No
1560,32,101.65625,64.0,47.1,64.0,148.25,224.0,224,39,No
1565,22,69.45454545454545,64.0,47.3,64.0,91.0,100.0,100,32,Yes
1570,14,121.07142857142857,64.0,47.6,64.0,224.0,245.70000000000005,255,33,No
1575,37,63.21621621621622,64.0,44.0,47.0,64.0,100.0,100,32,Yes
1580,15,115.33333333333333,64.0,56.2,64.0,224.0,224.0,224,47,No
1585,18,105.88888888888889,64.0,46.1,64.0,193.0,224.0,224,32,No
1590,18,123.61111111111111,64.0,64.0,64.0,220.25,224.0,224,47,No
1595,18,106.83333333333333,64.0,40.400000000000006,64.0,193.0,224.0,224,32,No
1600,26,91.07692307692308,64.0,47.5,64.0,64.0,224.0,224,39,No
1605,44,67.8409090909091,64.0,33.0,33.0,64.0,89.2000000000001,224,22,No
1610,15,115.13333333333334,64.0,54.400000000000006,64.0,224.0,224.0,224,47,No
1615,16,101.9375,64.0,45.5,64.0,131.0,224.0,224,32,No
1620,21,116.57142857142857,64.0,55.0,64.0,209.0,224.0,224,40,No
1625,17,68.94117647058823,64.0,45.8,51.0,100.0,100.0,100,32,Yes
1630,17,129.8235294117647,64.0,48.2,64.0,224.0,236.4,255,33,No
1635,18,99.61111111111111,64.0,59.5,64.0,91.0,224.0,224,44,No
1640,36,76.75,64.0,40.0,47.0,64.0,162.0,224,32,No
1645,25,63.0,64.0,44.0,51.0,64.0,85.60000000000005,100,44,Yes
1650,28,123.10714285714286,64.0,58.900000000000006,64.0,209.0,224.0,224,32,No
1655,14,105.28571428571429,64.0,50.0,64.0,184.0,224.0,224,22,No
1660,102,71.40196078431373,64.0,64.0,64.0,64.0,64.0,224,32,No
1665,14,107.35714285714286,64.0,54.9,64.0,184.0,224.0,224,44,No
1670,20,101.75,64.0,47.9,64.0,131.0,224.0,224,32,No
1675,29,86.41379310344827,64.0,44.8,49.0,64.0,224.0,224,39,No
1680,25,109.28,64.0,58.6,64.0,209.0,224.0,224,32,No
1685,17,88.47058823529412,64.0,48.8,64.0,64.0,224.0,224,44,No
1690,24,88.83333333333333,64.0,37.2,64.0,100.0,186.7999999999999,255,32,Yes
1695,16,99.9375,64.0,48.0,60.75,104.0,224.0,224,44,No
1700,15,106.06666666666666,64.0,38.0,64.0,162.0,224.0,224,32,No
1705,15,114.86666666666666,64.0,53.800000000000004,64.0,224.0,224.0,224,44,No
1710,21,105.38095238095238,64.0,40.0,64.0,209.0,224.0,224,32,No
1715,34,63.529411764705884,64.0,41.9,54.25,64.0,100.0,100,32,Yes
1720,31,133.5483870967742,64.0,45.0,45.0,255.0,255.0,255,45,No
1725,29,112.75862068965517,64.0,60.6,64.0,220.0,224.0,255,32,No
1730,12,101.25,64.0,49.6,64.0,104.0,224.0,224,47,No
1735,17,98.94117647058823,64.0,45.8,64.0,100.0,224.0,224,32,No
1740,20,119.7,64.0,54.5,64.0,212.75,224.0,224,47,No
1745,14,73.64285714285714,64.0,32.0,44.75,91.0,100.0,224,32,No
1750,28,102.35714285714286,64.0,48.4,64.0,104.0,224.0,255,33,No
1755,31,90.83870967741936,64.0,44.0,57.5,64.0,224.0,224,32,No
1760,20,99.15,64.0,48.0,48.0,104.0,224.0,224,47,No
1765,93,80.87096774193549,64.0,55.0,64.0,64.0,209.0,220,32,Yes
1770,41,121.39024390243902,64.0,64.0,64.0,210.0,210.0,210,47,Yes
1775,18,105.88888888888889,64.0,46.1,64.0,193.0,224.0,224,32,No
1780,14,107.42857142857143,64.0,53.5,64.0,184.0,224.0,224,47,No
