timestamp,num_pkts,avg_ttl,median_ttl,10_percentil_ttl,25_percentil_ttl,75_percentil_ttl,90_percentil_ttl,max_ttl,min_ttl,attack
155,14,118.85714285714286,64.0,55.6,64.0,224.0,224.0,224,44,No
160,22,97.86363636363636,64.0,44.5,52.75,100.0,224.0,224,33,No
165,16,76.25,64.0,64.0,64.0,100.0,100.0,100,44,Yes
170,17,80.05882352941177,100.0,56.0,64.0,100.0,100.0,100,33,Yes
175,19,85.05263157894737,64.0,61.6,64.0,100.0,121.59999999999992,208,44,Yes
180,12,116.08333333333333,64.0,46.0,64.0,224.0,224.0,224,33,No
185,13,71.53846153846153,64.0,35.2,64.0,100.0,100.0,100,33,Yes
190,13,101.0,64.0,52.0,64.0,100.0,224.0,224,44,No
195,16,114.25,64.0,58.0,64.0,224.0,224.0,224,44,No
200,13,135.46153846153845,64.0,64.0,64.0,224.0,224.0,224,33,No
205,19,110.0,64.0,48.8,64.0,208.0,224.0,224,44,No
210,12,131.08333333333334,82.0,64.0,64.0,224.0,224.0,224,33,No
215,38,83.6842105263158,64.0,64.0,64.0,64.0,224.0,224,44,No
220,38,67.13157894736842,64.0,64.0,64.0,64.0,100.0,100,33,Yes
225,25,93.24,64.0,41.6,64.0,100.0,224.0,224,33,No
230,47,96.63829787234043,64.0,46.0,64.0,64.0,224.0,224,46,No
235,23,82.30434782608695,64.0,45.6,64.0,100.0,100.0,208,33,Yes
240,8,128.5,82.0,64.0,64.0,224.0,224.0,224,64,No
245,16,101.0625,64.0,44.0,61.0,131.0,224.0,224,33,No
250,15,115.33333333333333,64.0,55.0,64.0,224.0,224.0,224,49,No
255,15,75.73333333333333,64.0,52.0,64.0,100.0,100.0,100,44,Yes
260,8,120.125,64.0,54.7,64.0,224.0,224.0,224,33,No
265,27,114.44444444444444,64.0,59.2,64.0,216.0,224.0,224,44,No
270,13,112.07692307692308,64.0,48.0,64.0,224.0,224.0,224,33,No
275,19,102.84210526315789,64.0,43.8,64.0,144.0,224.0,224,43,No
280,18,69.5,64.0,47.5,64.0,91.0,100.0,100,33,Yes
285,21,100.33333333333333,64.0,44.0,64.0,100.0,224.0,224,33,No
290,31,68.58064516129032,64.0,55.0,64.0,64.0,100.0,100,44,Yes
295,25,81.64,64.0,37.400000000000006,64.0,100.0,100.0,208,22,Yes
300,11,81.81818181818181,100.0,64.0,64.0,100.0,100.0,100,44,Yes
305,20,104.45,64.0,51.2,64.0,131.0,224.0,224,33,No
310,12,70.08333333333333,64.0,50.5,64.0,73.0,100.0,100,44,Yes
315,17,108.76470588235294,64.0,42.4,64.0,224.0,224.0,224,33,No
320,13,124.0,64.0,64.0,64.0,224.0,224.0,224,44,No
325,19,82.6842105263158,64.0,48.8,64.0,100.0,121.59999999999992,208,33,Yes
330,19,123.78947368421052,64.0,64.0,64.0,224.0,224.0,224,44,No
335,27,64.55555555555556,64.0,47.0,49.0,64.0,78.40000000000008,224,33,No
340,17,83.17647058823529,64.0,49.0,64.0,100.0,100.0,224,44,Yes
345,26,66.84615384615384,64.0,49.5,64.0,64.0,100.0,100,33,Yes
350,40,92.4,64.0,64.0,64.0,64.0,224.0,224,44,No
355,42,110.83333333333333,64.0,64.0,64.0,207.0,207.0,220,33,Yes
360,13,126.76923076923077,64.0,64.0,64.0,224.0,224.0,224,44,No
365,19,113.10526315789474,64.0,50.4,64.0,224.0,224.0,224,33,No
370,15,68.86666666666666,64.0,55.0,64.0,64.0,100.0,100,44,Yes
375,9,73.77777777777777,64.0,60.0,64.0,100.0,100.0,100,44,Yes
380,9,92.55555555555556,64.0,41.8,52.0,64.0,224.0,224,33,No
385,26,104.07692307692308,64.0,64.0,64.0,100.0,208.0,220,50,Yes
390,15,106.73333333333333,64.0,44.0,64.0,162.0,224.0,224,33,No
395,17,121.05882352941177,64.0,51.6,64.0,224.0,224.0,224,33,No
400,32,84.90625,64.0,44.5,49.0,64.0,224.0,224,22,No
405,13,110.46153846153847,64.0,54.400000000000006,64.0,224.0,224.0,224,40,No
410,20,109.5,64.0,44.0,64.0,224.0,224.0,224,33,No
415,12,141.33333333333334,136.0,64.0,64.0,224.0,224.0,224,64,No
420,17,109.0,64.0,44.0,64.0,224.0,224.0,224,33,No
425,12,129.66666666666666,64.0,64.0,64.0,224.0,224.0,224,52,No
430,21,107.33333333333333,64.0,44.0,64.0,224.0,224.0,224,33,No
435,8,73.0,64.0,64.0,64.0,73.0,100.0,100,64,Yes
440,26,113.73076923076923,64.0,44.5,49.75,224.0,255.0,255,33,No
445,30,134.43333333333334,64.0,45.0,64.0,224.0,255.0,255,45,No
450,11,123.63636363636364,64.0,64.0,64.0,224.0,224.0,224,44,No
455,13,121.61538461538461,64.0,48.0,64.0,224.0,224.0,224,33,No
460,25,73.92,64.0,46.0,64.0,100.0,100.0,100,33,Yes
465,16,116.5,64.0,58.0,64.0,224.0,224.0,224,44,No
470,17,108.05882352941177,64.0,45.2,64.0,224.0,224.0,224,33,No
475,17,126.82352941176471,64.0,64.0,64.0,224.0,224.0,224,44,No
480,14,75.78571428571429,64.0,50.0,64.0,100.0,100.0,100,33,Yes
485,38,80.47368421052632,64.0,50.0,64.0,64.0,137.20000000000053,224,33,No
490,25,100.52,64.0,56.800000000000004,64.0,64.0,224.0,224,44,No
495,13,97.92307692307692,64.0,40.8,64.0,100.0,224.0,224,33,No
500,13,124.0,64.0,64.0,64.0,224.0,224.0,224,44,No
505,16,85.5625,64.0,54.0,64.0,100.0,154.0,208,33,Yes
510,29,84.48275862068965,64.0,61.6,64.0,64.0,224.0,224,44,No
515,25,95.4,64.0,64.0,64.0,64.0,224.0,224,33,No
520,20,100.75,64.0,49.0,64.0,104.0,224.0,224,44,No
525,16,123.0625,64.0,54.0,64.0,224.0,224.0,224,33,No
530,34,97.76470588235294,64.0,44.0,64.0,64.0,224.0,224,44,No
535,21,128.04761904761904,64.0,64.0,64.0,208.0,224.0,224,33,No
540,9,115.11111111111111,64.0,60.0,64.0,224.0,224.0,224,44,No
545,12,103.16666666666667,64.0,34.1,59.0,131.0,224.0,224,33,No
550,14,106.35714285714286,64.0,49.9,64.0,184.0,224.0,224,44,No
555,19,112.94736842105263,64.0,48.0,64.0,224.0,224.0,224,33,No
560,12,129.0,64.0,64.0,64.0,224.0,224.0,224,44,No
565,21,85.28571428571429,64.0,44.0,64.0,100.0,100.0,208,22,Yes
570,15,106.0,64.0,50.8,64.0,162.0,224.0,224,44,No
575,15,75.0,64.0,52.0,64.0,100.0,100.0,100,33,Yes
580,14,95.14285714285714,64.0,49.3,64.0,64.0,224.0,224,49,No
585,20,100.35,64.0,43.6,60.5,131.0,224.0,224,33,No
590,29,83.79310344827586,64.0,55.0,64.0,64.0,224.0,224,52,No
595,22,119.13636363636364,64.0,46.0,64.0,220.0,224.0,224,33,No
600,8,144.0,144.0,64.0,64.0,224.0,224.0,224,64,No
605,12,64.5,64.0,34.1,44.0,73.0,100.0,100,33,Yes
610,14,74.92857142857143,64.0,55.6,64.0,100.0,100.0,100,49,Yes
615,16,114.0625,64.0,44.0,64.0,224.0,224.0,224,33,No
620,10,144.0,144.0,64.0,64.0,224.0,224.0,224,64,No
625,23,78.47826086956522,64.0,54.400000000000006,64.0,64.0,100.0,208,33,Yes
630,16,100.9375,64.0,49.5,64.0,104.0,224.0,224,44,No
635,14,68.78571428571429,64.0,33.0,49.0,100.0,100.0,100,33,Yes
640,10,96.1,64.0,48.5,64.0,91.0,224.0,224,44,No
645,14,95.28571428571429,64.0,45.5,55.0,91.0,224.0,224,33,No
650,15,137.33333333333334,64.0,64.0,64.0,224.0,224.0,224,44,No
655,19,85.94736842105263,64.0,60.0,64.0,100.0,121.59999999999992,208,33,Yes
660,12,129.0,64.0,64.0,64.0,224.0,224.0,224,44,No
665,17,73.0,64.0,48.8,64.0,100.0,100.0,100,33,Yes
670,16,70.4375,64.0,46.5,64.0,100.0,100.0,100,22,Yes
675,14,106.92857142857143,64.0,41.2,64.0,193.0,224.0,224,33,No
680,57,77.6842105263158,64.0,64.0,64.0,64.0,64.0,224,44,No
685,20,117.05,64.0,51.2,64.0,212.0,224.0,224,33,No
690,13,63.0,64.0,49.2,64.0,64.0,64.0,100,44,Yes
695,18,98.16666666666667,64.0,40.7,64.0,100.0,224.0,224,33,No
700,14,98.71428571428571,64.0,45.5,64.0,100.0,224.0,224,33,No
705,16,111.0625,64.0,50.5,64.0,224.0,224.0,224,44,No
710,22,123.13636363636364,64.0,64.0,64.0,224.0,224.0,224,33,No
715,24,139.0,136.0,64.0,64.0,211.0,224.0,224,44,No
720,17,119.58823529411765,64.0,56.0,64.0,224.0,224.0,224,33,No
725,16,122.0,64.0,58.0,64.0,224.0,224.0,224,44,No
730,15,116.33333333333333,64.0,52.0,64.0,224.0,224.0,224,33,No
735,13,75.15384615384616,64.0,52.0,64.0,100.0,100.0,100,44,Yes
740,13,73.92307692307692,64.0,48.0,64.0,100.0,100.0,100,33,Yes
745,18,115.77777777777777,64.0,60.400000000000006,64.0,208.0,224.0,224,44,No
750,21,74.04761904761905,64.0,50.0,64.0,100.0,100.0,100,33,Yes
755,16,111.0625,64.0,50.5,64.0,224.0,224.0,224,44,No
760,17,73.70588235294117,64.0,56.0,64.0,100.0,100.0,100,33,Yes
765,20,67.95,64.0,39.300000000000004,64.0,73.0,100.0,100,33,Yes
770,14,76.57142857142857,64.0,50.0,64.0,100.0,100.0,100,44,Yes
775,18,124.05555555555556,64.0,60.400000000000006,64.0,220.0,224.0,224,33,No
780,14,79.14285714285714,82.0,50.0,64.0,100.0,100.0,100,44,Yes
785,13,80.61538461538461,64.0,64.0,64.0,100.0,100.0,100,64,Yes
790,19,73.52631578947368,64.0,44.0,64.0,100.0,100.0,100,33,Yes
795,13,75.76923076923077,64.0,54.400000000000006,64.0,100.0,100.0,100,49,Yes
800,17,109.0,64.0,44.0,64.0,224.0,224.0,224,33,No
805,13,104.0,64.0,64.0,64.0,100.0,208.0,224,64,Yes
810,14,120.07142857142857,64.0,50.0,64.0,224.0,224.0,224,33,No
815,22,96.9090909090909,64.0,49.1,64.0,64.0,224.0,224,44,No
820,14,96.21428571428571,64.0,45.8,64.0,91.0,224.0,224,33,No
825,26,69.15384615384616,64.0,43.0,52.75,100.0,100.0,100,33,Yes
830,15,72.26666666666667,64.0,64.0,64.0,82.0,100.0,100,44,Yes
835,48,79.8125,64.0,64.0,64.0,64.0,132.40000000000046,208,22,Yes
840,9,119.11111111111111,64.0,60.0,64.0,224.0,224.0,224,44,No
845,15,85.66666666666667,64.0,52.0,64.0,100.0,100.0,224,33,Yes
850,19,107.47368421052632,64.0,41.8,64.0,162.0,224.0,224,33,No
855,22,64.0909090909091,64.0,44.5,55.0,64.0,96.40000000000008,100,40,Yes
860,16,125.3125,82.0,54.0,64.0,224.0,224.0,224,33,No
865,13,132.6153846153846,64.0,64.0,64.0,208.0,224.0,224,44,No
870,19,72.6842105263158,64.0,60.0,64.0,100.0,100.0,100,33,Yes
875,19,68.36842105263158,64.0,49.8,64.0,64.0,100.0,100,44,Yes
880,18,116.5,64.0,58.0,64.0,224.0,224.0,224,33,No
885,16,70.8125,64.0,56.5,64.0,73.0,100.0,100,44,Yes
890,32,87.96875,64.0,55.0,61.75,64.0,224.0,224,33,No
895,17,116.70588235294117,64.0,59.2,64.0,208.0,224.0,224,44,No
900,15,80.86666666666666,64.0,52.0,64.0,100.0,100.0,224,33,Yes
905,15,72.26666666666667,64.0,64.0,64.0,82.0,100.0,100,44,Yes
910,32,132.8125,82.0,45.0,45.0,231.75,255.0,255,33,No
915,18,91.55555555555556,64.0,47.8,64.0,100.0,146.5000000000001,255,44,Yes
920,10,110.5,64.0,42.9,64.0,193.0,224.0,224,33,No
925,19,91.36842105263158,64.0,64.0,64.0,100.0,121.59999999999992,208,44,Yes
930,12,74.75,64.0,46.0,64.0,100.0,100.0,100,33,Yes
935,13,85.07692307692308,64.0,50.4,64.0,64.0,192.0000000000001,224,44,No
940,21,89.19047619047619,64.0,40.0,49.0,64.0,224.0,224,22,No
945,17,117.52941176470588,64.0,49.0,64.0,224.0,224.0,224,44,No
950,17,110.47058823529412,64.0,39.6,64.0,224.0,224.0,224,33,No
955,25,112.64,64.0,64.0,64.0,208.0,224.0,224,44,No
960,12,117.75,64.0,64.0,64.0,224.0,224.0,224,33,No
965,37,67.45945945945945,64.0,64.0,64.0,64.0,100.0,100,44,Yes
970,8,129.125,100.0,54.7,64.0,224.0,224.0,224,33,No
975,15,69.93333333333334,64.0,46.0,64.0,82.0,100.0,100,44,Yes
980,15,78.73333333333333,64.0,64.0,64.0,100.0,100.0,100,33,Yes
985,16,120.0,64.0,58.0,64.0,212.0,224.0,224,44,No
990,15,75.0,64.0,52.0,64.0,100.0,100.0,100,33,Yes
995,15,103.4,64.0,49.4,64.0,144.0,224.0,224,44,No
1000,15,81.53333333333333,64.0,33.0,54.0,100.0,100.0,224,33,Yes
1005,22,91.45454545454545,64.0,49.0,55.0,91.0,224.0,224,33,No
1010,27,95.85185185185185,64.0,44.0,64.0,64.0,224.0,224,44,No
1015,27,100.77777777777777,64.0,44.0,64.0,154.0,224.0,224,33,No
1020,10,126.0,64.0,62.0,64.0,224.0,224.0,224,44,No
1025,18,115.83333333333333,64.0,49.6,64.0,224.0,224.0,224,33,No
1030,26,89.5,64.0,47.0,50.0,64.0,224.0,224,40,No
1035,17,66.47058823529412,64.0,47.0,64.0,64.0,100.0,100,33,Yes
1040,12,115.66666666666667,64.0,64.0,64.0,224.0,224.0,224,44,No
1045,23,123.17391304347827,64.0,54.400000000000006,64.0,214.0,224.0,224,33,No
1050,10,126.0,64.0,62.0,64.0,224.0,224.0,224,44,No
1055,37,85.78378378378379,64.0,48.0,50.0,64.0,224.0,224,33,No
1060,21,65.42857142857143,64.0,44.0,64.0,64.0,100.0,100,33,Yes
1065,18,105.83333333333333,64.0,51.1,64.0,184.0,224.0,224,44,No
1070,17,75.82352941176471,64.0,56.0,64.0,100.0,100.0,100,33,Yes
1075,27,107.25925925925925,64.0,44.0,64.0,208.0,224.0,224,44,No
1080,14,120.07142857142857,64.0,50.0,64.0,224.0,224.0,224,33,No
1085,12,114.66666666666667,64.0,53.2,64.0,224.0,224.0,224,44,No
1090,13,114.46153846153847,64.0,64.0,64.0,224.0,224.0,224,44,No
1095,17,97.05882352941177,64.0,47.0,64.0,64.0,224.0,224,33,No
1100,11,93.0909090909091,100.0,64.0,64.0,100.0,100.0,224,44,Yes
1105,19,81.84210526315789,64.0,41.8,64.0,100.0,121.59999999999992,208,22,Yes
1110,14,133.71428571428572,82.0,64.0,64.0,224.0,224.0,224,44,No
1115,22,97.77272727272727,64.0,49.0,64.0,91.0,224.0,224,33,No
1120,23,69.73913043478261,64.0,40.8,64.0,100.0,100.0,100,33,Yes
1125,23,67.52173913043478,64.0,48.0,56.5,64.0,100.0,100,44,Yes
1130,49,65.0,64.0,44.0,64.0,64.0,71.2000000000001,100,33,Yes
1135,26,125.84615384615384,64.0,58.0,64.0,208.0,224.0,224,44,No
1140,15,116.33333333333333,64.0,52.0,64.0,224.0,224.0,224,33,No
1145,7,132.57142857142858,64.0,64.0,64.0,224.0,224.0,224,64,No
1150,17,99.88235294117646,64.0,39.6,64.0,100.0,224.0,224,33,No
1155,14,119.21428571428571,64.0,55.6,64.0,224.0,224.0,224,49,No
1160,12,80.75,100.0,46.0,64.0,100.0,100.0,100,33,Yes
1165,14,128.85714285714286,64.0,64.0,64.0,220.0,224.0,224,44,No
1170,16,113.0625,64.0,54.0,64.0,224.0,224.0,224,33,No
1175,16,111.0625,64.0,50.5,64.0,224.0,224.0,224,44,No
1180,17,109.3529411764706,64.0,47.6,64.0,224.0,224.0,224,33,No
1185,15,71.26666666666667,64.0,55.0,64.0,82.0,100.0,100,44,Yes
1190,35,67.31428571428572,64.0,55.0,59.5,64.0,100.0,100,33,Yes
1195,19,111.15789473684211,64.0,61.6,64.0,208.0,224.0,224,44,No
1200,11,120.81818181818181,64.0,44.0,64.0,224.0,224.0,224,33,No
1205,15,74.66666666666667,64.0,64.0,64.0,100.0,100.0,100,44,Yes
1210,19,65.42105263157895,64.0,38.6,64.0,64.0,100.0,100,22,Yes
1215,13,100.07692307692308,64.0,49.6,64.0,100.0,224.0,224,44,No
1220,14,73.21428571428571,64.0,50.0,64.0,100.0,100.0,100,33,Yes
1225,18,123.33333333333333,64.0,64.0,64.0,220.0,224.0,224,44,No
1230,17,99.17647058823529,64.0,47.0,64.0,100.0,224.0,224,33,No
1235,5,92.0,64.0,52.0,64.0,64.0,160.0,224,44,No
1240,19,113.0,64.0,48.8,64.0,224.0,224.0,224,33,No
1245,15,115.0,64.0,55.0,64.0,224.0,224.0,224,44,No
1250,24,116.41666666666667,64.0,46.400000000000006,64.0,224.0,224.0,224,33,No
1255,54,100.22222222222223,64.0,64.0,64.0,64.0,222.8,224,44,No
1260,28,103.10714285714286,82.0,64.0,64.0,100.0,207.0,207,33,Yes
1265,10,126.0,64.0,62.0,64.0,224.0,224.0,224,44,No
1270,18,115.83333333333333,64.0,49.6,64.0,224.0,224.0,224,33,No
1275,14,107.21428571428571,64.0,53.5,64.0,184.0,224.0,224,44,No
1280,14,120.07142857142857,64.0,50.0,64.0,224.0,224.0,224,33,No
1285,17,126.82352941176471,64.0,64.0,64.0,224.0,224.0,224,44,No
1290,20,84.25,64.0,48.5,51.5,64.0,220.4,224,33,No
1295,11,134.9090909090909,64.0,64.0,64.0,224.0,224.0,224,44,No
1300,18,88.0,64.0,37.9,53.5,91.0,224.0,224,33,No
1305,23,104.69565217391305,64.0,49.0,64.0,162.0,224.0,224,33,No
1310,15,115.2,64.0,56.800000000000004,64.0,224.0,224.0,224,44,No
1315,21,128.04761904761904,64.0,64.0,64.0,208.0,224.0,224,33,No
1320,14,78.0,64.0,64.0,64.0,100.0,100.0,100,44,Yes
1325,14,122.64285714285714,82.0,50.0,64.0,224.0,224.0,224,33,No
1330,14,70.85714285714286,64.0,64.0,64.0,64.0,100.0,100,52,Yes
1335,21,106.61904761904762,64.0,44.0,64.0,224.0,224.0,224,33,No
1340,9,135.11111111111111,64.0,64.0,64.0,224.0,224.0,224,64,No
1345,17,107.58823529411765,64.0,48.8,64.0,208.0,224.0,224,33,No
1350,9,113.44444444444444,64.0,48.0,64.0,224.0,224.0,224,44,No
1355,14,120.07142857142857,64.0,50.0,64.0,224.0,224.0,224,33,No
1360,16,66.375,64.0,57.0,64.0,64.0,82.0,100,44,Yes
1365,23,97.17391304347827,64.0,45.0,64.0,100.0,224.0,224,33,No
1370,15,137.33333333333334,64.0,64.0,64.0,224.0,224.0,224,44,No
1375,21,113.0952380952381,64.0,44.0,64.0,208.0,224.0,224,22,No
1380,15,114.6,64.0,52.0,64.0,224.0,224.0,224,43,No
1385,19,113.10526315789474,64.0,50.4,64.0,224.0,224.0,224,33,No
1390,13,74.46153846153847,64.0,48.0,64.0,100.0,100.0,100,40,Yes
1395,40,79.25,64.0,64.0,64.0,64.0,112.40000000000018,224,33,No
1400,11,93.0909090909091,100.0,64.0,64.0,100.0,100.0,224,44,Yes
1405,18,114.05555555555556,64.0,49.6,64.0,208.0,224.0,224,33,No
1410,13,97.07692307692308,64.0,49.0,64.0,64.0,224.0,224,44,No
1415,12,116.08333333333333,64.0,46.0,64.0,224.0,224.0,224,33,No
1420,19,114.0,64.0,41.8,64.0,224.0,224.0,224,33,No
1425,16,90.1875,64.0,49.5,61.0,64.0,224.0,224,44,No
1430,18,118.5,64.0,58.0,64.0,224.0,224.0,224,33,No
1435,20,114.2,82.0,64.0,64.0,208.0,208.0,224,44,Yes
1440,12,102.75,64.0,46.0,64.0,131.0,224.0,224,33,No
1445,14,118.85714285714286,64.0,55.6,64.0,224.0,224.0,224,44,No
1450,21,108.66666666666667,64.0,44.0,64.0,224.0,224.0,224,33,No
1455,14,118.64285714285714,64.0,53.5,64.0,224.0,224.0,224,44,No
1460,10,110.5,64.0,42.9,64.0,193.0,224.0,224,33,No
1465,19,128.6315789473684,64.0,64.0,64.0,224.0,224.0,224,44,No
1470,16,101.375,64.0,46.5,61.0,131.0,224.0,224,33,No
1475,16,69.5,64.0,64.0,64.0,64.0,100.0,100,44,Yes
1480,19,69.21052631578948,64.0,38.6,64.0,100.0,100.0,100,22,Yes
1485,21,107.38095238095238,64.0,50.0,64.0,224.0,224.0,224,44,No
1490,36,88.41666666666667,64.0,55.0,61.75,64.0,224.0,224,33,No
1495,14,90.85714285714286,64.0,64.0,64.0,100.0,175.6000000000001,208,44,Yes
1500,15,75.0,64.0,52.0,64.0,100.0,100.0,100,33,Yes
1505,12,103.5,64.0,35.9,59.0,131.0,224.0,224,35,No
1510,14,107.42857142857143,64.0,55.6,64.0,184.0,224.0,224,44,No
1515,16,102.25,64.0,46.5,64.0,131.0,224.0,224,35,No
1520,13,75.07692307692308,64.0,64.0,64.0,100.0,100.0,100,64,Yes
1525,21,106.9047619047619,64.0,50.0,64.0,208.0,224.0,224,35,No
1530,16,100.125,64.0,49.0,61.0,104.0,224.0,224,44,No
1535,9,98.11111111111111,64.0,42.2,64.0,100.0,224.0,224,35,No
1540,13,88.61538461538461,64.0,64.0,64.0,100.0,100.0,224,44,Yes
1545,22,91.5,64.0,44.5,64.0,91.0,224.0,224,35,No
1550,23,72.0,64.0,64.0,64.0,82.0,100.0,100,44,Yes
1555,21,115.19047619047619,64.0,64.0,64.0,208.0,224.0,224,35,No
1560,13,76.3076923076923,64.0,64.0,64.0,100.0,100.0,100,44,Yes
1565,16,113.1875,64.0,54.0,64.0,224.0,224.0,224,35,No
1570,16,110.5,64.0,48.0,64.0,224.0,224.0,224,40,No
1575,43,81.25581395348837,64.0,52.0,64.0,64.0,199.20000000000053,224,35,No
1580,12,129.0,64.0,64.0,64.0,224.0,224.0,224,44,No
1585,26,110.46153846153847,64.0,50.5,64.0,208.0,224.0,224,35,No
1590,11,120.36363636363636,64.0,64.0,64.0,224.0,224.0,224,44,No
1595,20,112.05,64.0,35.0,64.0,224.0,224.0,224,35,No
1600,12,129.0,64.0,64.0,64.0,224.0,224.0,224,44,No
1605,26,92.92307692307692,64.0,49.0,55.0,91.0,224.0,224,35,No
1610,11,120.36363636363636,64.0,64.0,64.0,224.0,224.0,224,44,No
1615,28,76.10714285714286,64.0,44.0,64.0,73.0,100.0,208,35,Yes
1620,14,119.71428571428571,64.0,64.0,64.0,224.0,224.0,224,44,No
1625,18,115.94444444444444,64.0,49.6,64.0,224.0,224.0,224,35,No
1630,13,124.0,64.0,64.0,64.0,224.0,224.0,224,44,No
1635,16,69.0,64.0,46.5,64.0,73.0,100.0,100,35,Yes
1640,11,123.63636363636364,64.0,64.0,64.0,224.0,224.0,224,44,No
1645,27,101.25925925925925,64.0,47.0,64.0,154.0,224.0,224,22,No
1650,25,135.6,64.0,47.0,47.0,224.0,255.0,255,44,No
1655,30,138.13333333333333,64.0,47.0,47.0,255.0,255.0,255,35,No
1660,17,118.29411764705883,64.0,42.4,64.0,224.0,224.0,255,40,No
1665,25,69.32,64.0,46.0,64.0,100.0,100.0,100,35,Yes
1670,15,75.13333333333334,64.0,52.0,64.0,100.0,100.0,100,35,Yes
1675,16,133.0,82.0,64.0,64.0,224.0,224.0,224,44,No
1680,13,71.3076923076923,64.0,48.0,64.0,100.0,100.0,100,35,Yes
1685,16,122.0,64.0,58.0,64.0,224.0,224.0,224,44,No
1690,16,113.1875,64.0,54.0,64.0,224.0,224.0,224,35,No
1695,13,89.0,64.0,64.0,64.0,100.0,100.0,224,49,Yes
1700,14,71.92857142857143,64.0,44.0,64.0,100.0,100.0,100,35,Yes
1705,19,109.78947368421052,64.0,51.4,64.0,208.0,224.0,224,49,No
1710,14,108.78571428571429,64.0,50.0,64.0,193.0,224.0,224,35,No
1715,13,136.30769230769232,64.0,64.0,64.0,224.0,224.0,224,44,No
1720,15,116.46666666666667,64.0,52.0,64.0,224.0,224.0,224,35,No
1725,18,105.0,64.0,49.0,64.0,184.0,224.0,224,44,No
1730,21,108.76190476190476,64.0,44.0,64.0,224.0,224.0,224,35,No
1735,35,83.2,64.0,44.0,64.0,64.0,208.0,208,44,Yes
1740,14,120.21428571428571,64.0,50.0,64.0,224.0,224.0,224,35,No
1745,19,72.52631578947368,64.0,42.2,64.0,100.0,100.0,100,35,Yes
1750,37,65.56756756756756,64.0,64.0,64.0,64.0,78.39999999999995,100,22,Yes
1755,19,114.94736842105263,64.0,48.0,64.0,224.0,224.0,224,35,No
1760,10,126.0,64.0,62.0,64.0,224.0,224.0,224,44,No
1765,22,104.4090909090909,64.0,50.2,64.0,181.0,224.0,224,35,No
1770,26,90.34615384615384,64.0,48.0,52.75,64.0,224.0,224,44,No
1775,21,90.80952380952381,64.0,48.0,48.0,64.0,224.0,224,35,No
1780,10,76.4,64.0,62.0,64.0,100.0,100.0,100,44,Yes
1785,22,97.86363636363636,64.0,49.0,64.0,91.0,224.0,224,35,No
1790,39,70.97435897435898,64.0,55.0,64.0,82.0,100.0,100,44,Yes
1795,17,92.47058823529412,64.0,64.0,64.0,100.0,143.20000000000005,208,44,Yes
1800,13,121.76923076923077,64.0,48.0,64.0,224.0,224.0,224,35,No
1805,18,73.0,64.0,41.300000000000004,64.0,100.0,100.0,100,35,Yes
1810,12,74.33333333333333,64.0,64.0,64.0,100.0,100.0,100,44,Yes
