timestamp,num_pkts,avg_ttl,median_ttl,10_percentil_ttl,25_percentil_ttl,75_percentil_ttl,90_percentil_ttl,max_ttl,min_ttl,attack
260,17,127.3529411764706,64.0,64.0,64.0,224.0,224.0,224,49,No
265,13,110.53846153846153,64.0,44.0,64.0,224.0,224.0,224,33,No
270,10,121.5,60.5,54.8,56.25,219.75,224.0,224,44,Yes
275,21,114.95238095238095,64.0,44.0,64.0,224.0,224.0,224,33,No
280,14,91.5,60.5,45.5,50.75,64.0,223.0,224,44,Yes
285,15,104.33333333333333,64.0,44.0,64.0,162.0,224.0,224,33,No
290,13,135.69230769230768,64.0,64.0,64.0,224.0,224.0,224,64,No
295,14,92.57142857142857,57.0,44.0,50.75,91.0,224.0,224,33,Yes
300,10,125.2,64.0,62.6,64.0,220.5,224.0,224,50,No
305,26,98.61538461538461,64.0,44.0,64.0,100.0,224.0,224,33,No
310,17,87.94117647058823,57.0,44.0,49.0,100.0,215.20000000000002,223,33,Yes
315,16,116.1875,64.0,44.0,47.75,224.0,224.0,224,44,Yes
320,20,113.4,64.0,44.0,56.75,210.0,220.4,224,33,Yes
325,28,72.25,57.0,44.0,49.0,64.0,107.8000000000001,223,22,Yes
330,16,80.5625,64.0,49.0,49.0,64.0,162.0,224,33,No
335,16,99.0625,64.0,44.0,60.25,104.0,224.0,224,40,No
340,16,103.375,64.0,56.5,64.0,131.0,224.0,224,33,No
345,53,72.13207547169812,64.0,64.0,64.0,64.0,64.0,224,44,Yes
350,19,120.26315789473684,64.0,53.6,64.0,217.0,224.0,224,33,No
355,40,126.775,64.0,64.0,64.0,207.0,224.0,224,44,No
360,16,90.125,64.0,44.0,54.5,73.0,223.0,224,44,Yes
365,12,79.5,57.0,44.0,44.0,64.0,195.40000000000006,224,33,Yes
370,18,86.33333333333333,60.5,40.7,56.0,91.0,214.20000000000002,224,33,Yes
375,13,122.3076923076923,64.0,50.6,64.0,224.0,224.0,224,44,No
380,24,108.25,64.0,53.5,64.0,210.0,224.0,224,33,No
385,8,121.5,64.0,58.0,64.0,224.0,224.0,224,44,No
390,17,110.17647058823529,64.0,56.0,64.0,224.0,224.0,224,33,No
395,29,92.72413793103448,64.0,41.800000000000004,49.0,100.0,224.0,224,22,No
400,17,108.11764705882354,64.0,49.0,64.0,224.0,224.0,224,44,No
405,33,76.75757575757575,64.0,46.2,55.0,64.0,100.0,224,33,No
410,14,126.57142857142857,64.0,47.6,58.75,219.75,224.0,224,44,Yes
415,15,127.0,64.0,52.0,64.0,224.0,224.0,224,33,No
420,22,94.0909090909091,64.0,49.1,57.0,64.0,221.70000000000002,224,40,Yes
425,25,75.28,57.0,44.0,44.0,64.0,173.80000000000018,224,33,Yes
430,15,78.06666666666666,57.0,46.0,52.5,64.0,159.39999999999995,224,44,Yes
435,13,111.46153846153847,64.0,46.400000000000006,64.0,224.0,224.0,224,33,No
440,19,127.10526315789474,64.0,61.0,64.0,215.0,224.0,224,44,No
445,14,122.28571428571429,64.0,64.0,64.0,224.0,224.0,224,44,No
450,14,117.5,64.0,50.0,64.0,224.0,224.0,224,33,No
455,21,125.42857142857143,64.0,64.0,64.0,224.0,224.0,224,33,No
460,16,99.625,64.0,46.5,60.25,104.0,224.0,224,44,No
465,8,124.625,82.0,54.7,64.0,224.0,224.0,224,33,No
470,21,121.71428571428571,64.0,64.0,64.0,224.0,224.0,224,44,No
475,12,110.0,60.5,45.2,56.0,210.0,210.0,223,33,Yes
480,49,79.20408163265306,64.0,64.0,64.0,64.0,96.00000000000045,224,44,No
485,17,100.23529411764706,64.0,49.6,64.0,100.0,224.0,224,33,No
490,15,103.0,64.0,46.0,64.0,144.0,224.0,224,44,No
495,10,105.6,60.5,42.9,47.0,182.5,224.0,224,33,Yes
500,23,128.7391304347826,64.0,52.0,64.0,217.0,224.0,224,44,No
505,15,116.66666666666667,64.0,55.0,64.0,224.0,224.0,224,33,No
510,24,93.5,64.0,40.3,47.75,100.0,224.0,224,33,No
515,16,134.0,64.0,64.0,64.0,224.0,224.0,224,64,No
520,22,105.36363636363636,64.0,44.5,64.0,193.0,224.0,224,33,No
525,12,130.66666666666666,64.0,64.0,64.0,224.0,224.0,224,64,No
530,21,114.57142857142857,64.0,49.0,64.0,210.0,224.0,224,33,No
535,14,131.14285714285714,64.0,64.0,64.0,224.0,224.0,224,44,No
540,13,114.46153846153847,64.0,64.0,64.0,224.0,224.0,224,44,No
545,21,98.76190476190476,64.0,33.0,50.0,100.0,224.0,224,33,No
550,19,102.6842105263158,64.0,49.0,64.0,144.0,224.0,224,44,No
555,14,113.0,64.0,44.0,47.0,210.0,219.10000000000002,223,33,Yes
560,17,136.41176470588235,64.0,64.0,64.0,224.0,224.0,224,44,No
565,14,120.07142857142857,64.0,50.0,64.0,224.0,224.0,224,33,No
570,10,108.5,64.0,48.5,64.0,184.0,224.0,224,44,No
575,10,110.5,64.0,42.9,64.0,193.0,224.0,224,33,No
580,16,111.8125,64.0,56.5,64.0,224.0,224.0,224,44,No
585,17,114.11764705882354,64.0,44.0,56.0,210.0,224.0,224,33,Yes
590,17,102.3529411764706,64.0,44.0,56.0,210.0,215.20000000000002,224,44,Yes
595,14,93.71428571428571,64.0,36.3,58.75,91.0,224.0,224,22,No
600,18,106.55555555555556,64.0,37.9,64.0,193.0,224.0,224,33,No
605,83,108.6987951807229,64.0,55.0,64.0,210.0,210.0,224,44,Yes
610,35,99.91428571428571,64.0,46.0,56.0,155.0,210.0,224,33,Yes
615,14,130.14285714285714,64.0,64.0,64.0,224.0,224.0,224,44,No
620,36,85.80555555555556,64.0,64.0,64.0,64.0,224.0,224,33,No
625,22,96.72727272727273,64.0,44.0,64.0,64.0,224.0,224,44,No
630,12,99.41666666666667,64.0,44.0,47.75,127.5,221.70000000000002,223,44,Yes
635,16,135.9375,137.0,44.0,53.0,224.0,224.0,224,33,Yes
640,17,104.82352941176471,64.0,49.0,57.0,210.0,215.6,224,44,Yes
645,13,110.53846153846153,64.0,44.0,64.0,224.0,224.0,224,33,No
650,11,97.36363636363636,56.0,44.0,44.0,143.5,223.0,224,44,Yes
655,16,111.8125,64.0,44.0,64.0,224.0,224.0,224,33,No
660,14,120.14285714285714,64.0,64.0,64.0,224.0,224.0,224,50,No
665,29,98.96551724137932,64.0,44.0,64.0,100.0,224.0,224,22,No
670,23,100.26086956521739,64.0,45.0,56.0,155.0,210.0,224,33,Yes
675,12,114.0,64.0,46.0,64.0,224.0,224.0,224,44,No
680,12,131.08333333333334,82.0,64.0,64.0,224.0,224.0,224,33,No
685,12,100.66666666666667,64.0,46.0,64.0,104.0,224.0,224,44,No
690,20,102.8,64.0,33.0,60.25,131.0,224.0,224,33,No
695,17,111.11764705882354,64.0,44.0,64.0,224.0,224.0,224,33,No
700,22,133.95454545454547,64.0,64.0,64.0,223.0,224.0,224,49,No
705,10,110.5,64.0,42.9,64.0,193.0,224.0,224,33,No
710,15,88.06666666666666,57.0,44.0,46.5,64.0,223.6,224,44,Yes
715,19,119.0,64.0,53.6,57.0,216.5,224.0,224,33,Yes
720,12,115.66666666666667,64.0,64.0,64.0,224.0,224.0,224,44,No
725,18,85.72222222222223,64.0,47.5,51.75,64.0,213.9,223,33,Yes
730,24,88.5,57.0,44.0,49.0,64.0,210.0,224,44,Yes
735,14,119.07142857142857,64.0,50.0,64.0,220.5,224.0,224,33,No
740,14,119.71428571428571,64.0,64.0,64.0,224.0,224.0,224,44,No
745,16,122.125,64.0,46.5,64.0,224.0,224.0,224,33,No
750,14,122.28571428571429,64.0,64.0,64.0,224.0,224.0,224,44,No
755,13,109.6923076923077,64.0,35.2,64.0,224.0,224.0,224,33,No
760,19,99.05263157894737,64.0,48.0,56.5,137.0,212.79999999999998,224,44,Yes
765,18,96.38888888888889,64.0,43.0,64.0,91.0,224.0,224,33,No
770,10,126.0,64.0,62.0,64.0,224.0,224.0,224,44,No
775,16,113.0625,64.0,54.0,64.0,224.0,224.0,224,33,No
780,19,111.42105263157895,64.0,48.0,64.0,224.0,224.0,224,40,No
785,39,79.64102564102564,64.0,64.0,64.0,64.0,124.80000000000035,224,33,No
790,32,87.28125,64.0,44.0,49.75,64.0,221.70000000000002,224,44,Yes
795,15,111.0,64.0,44.0,56.5,210.0,223.0,223,33,Yes
800,16,106.25,64.0,49.0,56.0,210.0,216.5,224,44,Yes
805,16,109.875,64.0,44.0,56.75,223.0,224.0,224,33,Yes
810,15,109.66666666666667,64.0,37.4,50.0,210.0,210.0,210,33,Yes
815,16,92.375,56.0,44.0,44.0,100.5,217.0,224,44,Yes
820,23,102.56521739130434,64.0,49.0,64.0,155.0,224.0,224,33,No
825,10,104.2,60.5,44.0,47.0,183.25,223.0,223,44,Yes
830,13,110.53846153846153,64.0,44.0,64.0,224.0,224.0,224,33,No
835,11,122.18181818181819,64.0,64.0,64.0,224.0,224.0,224,64,No
840,25,100.6,64.0,44.0,64.0,100.0,224.0,224,33,No
845,13,80.6923076923077,56.0,49.0,56.0,64.0,180.8000000000001,224,44,Yes
850,24,93.16666666666667,64.0,45.5,62.0,73.0,219.79999999999998,224,33,No
855,7,132.57142857142858,64.0,64.0,64.0,224.0,224.0,224,64,No
860,16,87.3125,56.5,44.0,44.0,73.0,223.5,224,33,Yes
865,15,113.53333333333333,64.0,55.0,64.0,224.0,224.0,224,22,No
870,18,94.94444444444444,64.0,40.0,49.0,91.0,224.0,224,33,No
875,13,137.84615384615384,64.0,64.0,64.0,224.0,224.0,224,64,No
880,18,104.38888888888889,64.0,47.5,64.0,182.5,224.0,224,33,No
885,10,86.4,60.5,44.0,45.25,64.0,211.4,224,44,Yes
890,12,98.33333333333333,56.5,44.0,53.0,130.75,223.0,224,33,Yes
895,17,109.41176470588235,64.0,60.8,64.0,224.0,224.0,224,44,No
900,16,103.375,64.0,38.5,64.0,131.0,224.0,224,33,No
905,25,83.88,64.0,49.0,56.0,64.0,218.40000000000003,224,44,Yes
910,44,85.04545454545455,64.0,51.5,55.75,64.0,210.0,224,33,Yes
915,37,76.02702702702703,64.0,47.6,50.0,64.0,143.99999999999983,224,33,Yes
920,12,120.25,60.5,44.0,53.75,210.0,221.70000000000002,223,44,Yes
925,15,114.4,64.0,46.0,64.0,217.0,224.0,224,33,No
930,12,115.66666666666667,64.0,64.0,64.0,224.0,224.0,224,44,No
935,21,92.23809523809524,64.0,33.0,64.0,100.0,224.0,224,22,No
940,21,121.23809523809524,64.0,49.0,64.0,224.0,224.0,224,44,No
945,14,107.57142857142857,64.0,45.5,64.0,193.0,224.0,224,33,No
950,12,105.91666666666667,60.5,44.0,44.0,210.0,210.0,224,44,Yes
955,13,81.76923076923077,56.0,44.0,44.0,64.0,198.4000000000001,223,33,Yes
960,13,121.07692307692308,64.0,48.0,64.0,224.0,224.0,224,40,No
965,45,83.71111111111111,64.0,50.0,64.0,64.0,224.0,224,33,No
970,31,87.0,64.0,44.0,53.0,64.0,210.0,224,44,Yes
975,14,118.64285714285714,64.0,44.0,64.0,224.0,224.0,224,33,No
980,10,126.0,64.0,62.0,64.0,224.0,224.0,224,44,No
985,14,116.92857142857143,64.0,44.0,57.0,223.0,223.7,224,33,Yes
990,17,90.3529411764706,64.0,39.6,57.0,100.0,224.0,224,33,No
995,15,137.33333333333334,64.0,64.0,64.0,224.0,224.0,224,44,No
1000,22,93.95454545454545,64.0,44.0,57.0,91.0,210.0,223,33,Yes
1005,16,116.4375,64.0,44.0,56.0,213.25,223.0,224,44,Yes
1010,17,103.94117647058823,64.0,44.0,56.0,210.0,215.6,224,33,Yes
1015,13,123.46153846153847,64.0,58.4,64.0,224.0,224.0,224,44,No
1020,13,113.61538461538461,64.0,64.0,64.0,224.0,224.0,224,33,No
1025,15,102.0,64.0,46.0,56.5,144.0,224.0,224,44,No
1030,26,110.65384615384616,64.0,49.5,64.0,210.0,224.0,224,33,No
1035,13,110.15384615384616,64.0,48.0,64.0,224.0,224.0,224,44,No
1040,11,122.63636363636364,64.0,64.0,64.0,224.0,224.0,224,33,No
1045,10,102.6,64.0,44.0,44.0,173.5,224.0,224,44,Yes
1050,47,75.63829787234043,64.0,46.400000000000006,48.5,64.0,149.59999999999982,224,33,No
1055,20,117.2,64.0,47.6,64.0,224.0,224.0,224,44,No
1060,20,106.65,64.0,48.5,56.0,210.0,223.1,224,33,Yes
1065,13,130.69230769230768,64.0,46.400000000000006,57.0,223.0,223.0,224,44,Yes
1070,18,115.66666666666667,64.0,47.5,64.0,224.0,224.0,224,33,No
1075,9,115.11111111111111,64.0,60.0,64.0,224.0,224.0,224,44,No
1080,14,120.07142857142857,64.0,50.0,64.0,224.0,224.0,224,33,No
1085,38,84.13157894736842,64.0,64.0,64.0,64.0,224.0,224,44,No
1090,22,96.36363636363636,64.0,49.0,64.0,91.0,222.60000000000002,224,33,No
1095,16,111.875,64.0,57.0,64.0,224.0,224.0,224,44,No
1100,25,115.32,64.0,45.0,49.0,224.0,255.0,255,33,No
1105,25,136.64,64.0,45.0,49.0,224.0,255.0,255,44,No
1110,10,95.0,64.0,33.0,49.0,100.0,224.0,224,33,No
1115,10,137.5,137.0,54.8,58.75,219.75,223.1,224,44,Yes
1120,27,92.0,64.0,44.0,48.0,82.0,215.60000000000002,224,33,Yes
1125,13,109.0,64.0,45.0,64.0,224.0,224.0,224,44,No
1130,14,116.35714285714286,60.5,44.0,56.25,223.0,223.7,224,33,Yes
1135,18,112.55555555555556,64.0,42.8,64.0,224.0,224.0,224,22,No
1140,16,103.6875,64.0,33.0,59.0,131.0,224.0,224,33,No
1145,14,92.57142857142857,60.5,49.0,57.0,64.0,223.0,224,44,Yes
1150,24,107.375,64.0,49.3,64.0,210.0,224.0,224,33,No
1155,16,111.875,64.0,57.0,64.0,224.0,224.0,224,44,No
1160,16,123.0625,64.0,54.0,64.0,224.0,224.0,224,33,No
1165,16,121.8125,64.0,56.5,64.0,224.0,224.0,224,44,No
1170,13,112.07692307692308,64.0,48.0,64.0,224.0,224.0,224,33,No
1175,20,119.5,64.0,42.9,64.0,224.0,224.0,224,33,No
1180,17,106.47058823529412,64.0,49.0,64.0,210.0,224.0,224,44,No
1185,15,104.66666666666667,64.0,46.0,64.0,162.0,224.0,224,33,No
1190,10,120.3,60.0,44.0,47.0,223.75,224.0,224,44,Yes
1195,15,115.86666666666666,64.0,49.2,64.0,224.0,224.0,224,33,No
1200,13,129.30769230769232,64.0,44.0,56.0,210.0,223.8,224,44,Yes
1205,24,93.625,64.0,49.0,62.25,73.0,224.0,224,22,No
1210,81,73.9753086419753,64.0,55.0,64.0,64.0,64.0,224,44,No
1215,16,103.75,64.0,41.5,64.0,131.0,224.0,224,33,No
1220,13,109.0,64.0,45.0,64.0,224.0,224.0,224,44,No
1225,17,123.76470588235294,64.0,42.4,56.0,223.0,224.0,224,33,Yes
1230,12,114.0,64.0,46.0,64.0,224.0,224.0,224,44,No
1235,11,105.27272727272727,64.0,56.0,56.5,161.5,224.0,224,33,Yes
1240,17,106.47058823529412,64.0,49.0,64.0,210.0,224.0,224,44,No
1245,12,111.33333333333333,60.5,44.0,53.0,213.5,224.0,224,33,Yes
1250,13,136.30769230769232,64.0,64.0,64.0,224.0,224.0,224,44,No
1255,42,113.73809523809524,64.0,56.0,64.0,207.0,207.0,220,33,Yes
1260,19,118.94736842105263,64.0,55.4,64.0,215.5,224.0,224,44,No
1265,16,112.125,64.0,46.5,64.0,224.0,224.0,224,33,No
1270,20,118.65,64.0,62.5,64.0,213.5,224.0,224,44,No
1275,16,100.25,64.0,38.5,60.5,131.0,224.0,224,33,No
1280,17,122.70588235294117,64.0,47.0,56.0,210.0,223.4,224,44,Yes
1285,12,124.83333333333333,82.0,44.0,53.0,220.75,223.9,224,33,Yes
1290,17,100.58823529411765,64.0,39.6,64.0,100.0,224.0,224,33,No
1295,17,108.3529411764706,56.0,44.0,44.0,210.0,223.4,224,44,Yes
1300,23,116.43478260869566,64.0,49.0,64.0,216.5,224.0,224,33,No
1305,11,120.36363636363636,64.0,64.0,64.0,224.0,224.0,224,44,No
1310,41,90.3170731707317,64.0,46.0,64.0,64.0,224.0,224,33,No
1315,23,110.82608695652173,64.0,44.0,56.5,210.0,210.0,223,40,Yes
1320,15,104.2,64.0,46.0,60.5,162.0,224.0,224,33,No
1325,19,88.89473684210526,57.0,44.0,46.5,64.0,223.2,224,44,Yes
1330,24,111.33333333333333,64.0,45.5,56.0,210.0,224.0,224,33,Yes
1335,15,103.93333333333334,64.0,52.8,64.0,144.0,224.0,224,44,No
1340,17,108.41176470588235,64.0,47.0,64.0,224.0,224.0,224,33,No
1345,7,78.71428571428571,57.0,51.2,56.0,64.0,122.40000000000005,210,44,Yes
1350,17,106.47058823529412,64.0,39.6,56.0,210.0,223.0,224,33,Yes
1355,12,142.25,143.5,64.0,64.0,224.0,224.0,224,44,No
1360,27,104.92592592592592,64.0,47.0,56.0,210.0,215.20000000000002,224,33,Yes
1365,8,73.5,56.0,44.0,44.0,58.75,111.69999999999997,223,44,Yes
1370,15,115.0,64.0,44.0,64.0,224.0,224.0,224,33,No
1375,30,79.33333333333333,64.0,64.0,64.0,64.0,80.00000000000023,224,44,No
1380,16,119.5625,64.0,46.5,56.0,223.0,223.0,224,33,Yes
1385,13,98.23076923076923,64.0,52.0,64.0,64.0,224.0,224,44,No
1390,41,90.65853658536585,64.0,44.0,64.0,64.0,224.0,224,33,No
1395,17,91.41176470588235,57.0,44.0,44.0,64.0,215.20000000000002,224,44,Yes
1400,17,109.58823529411765,64.0,49.6,64.0,223.0,224.0,224,33,No
1405,18,93.77777777777777,64.0,33.0,44.0,100.0,224.0,224,22,Yes
1410,10,142.0,144.0,62.0,64.0,224.0,224.0,224,44,No
1415,18,118.5,64.0,58.0,64.0,224.0,224.0,224,33,No
1420,21,113.61904761904762,64.0,49.0,64.0,210.0,224.0,224,44,No
1425,19,122.15789473684211,64.0,60.0,64.0,224.0,224.0,224,33,No
1430,8,121.5,64.0,58.0,64.0,224.0,224.0,224,44,No
1435,14,120.07142857142857,64.0,50.0,64.0,224.0,224.0,224,33,No
1440,15,94.33333333333333,64.0,37.4,56.5,100.0,224.0,224,33,No
1445,16,117.8125,64.0,44.0,49.0,223.25,224.0,224,44,Yes
1450,22,118.9090909090909,64.0,50.5,64.0,210.0,224.0,224,33,No
1455,12,129.0,64.0,64.0,64.0,224.0,224.0,224,44,No
1460,19,107.15789473684211,64.0,44.0,47.0,210.0,224.0,224,33,Yes
1465,14,118.14285714285714,64.0,51.4,64.0,224.0,224.0,224,44,No
1470,13,96.38461538461539,64.0,44.0,56.0,100.0,223.0,224,33,Yes
1475,17,125.41176470588235,64.0,56.0,64.0,224.0,224.0,224,22,No
1480,18,93.16666666666667,64.0,44.0,56.25,91.0,210.0,223,33,Yes
1485,13,121.76923076923077,64.0,52.0,64.0,224.0,224.0,224,44,No
1490,16,123.0625,64.0,54.0,64.0,224.0,224.0,224,33,No
1495,18,106.55555555555556,64.0,37.9,64.0,193.0,224.0,224,33,No
1500,8,121.5,64.0,58.0,64.0,224.0,224.0,224,44,No
1505,21,99.23809523809524,64.0,49.0,64.0,100.0,224.0,224,33,No
1510,37,85.24324324324324,64.0,55.0,57.0,64.0,215.2,224,44,Yes
1515,14,81.0,57.0,36.3,47.0,91.0,177.0000000000001,223,33,Yes
1520,15,113.73333333333333,64.0,46.4,64.0,224.0,224.0,224,44,No
1525,23,104.8695652173913,64.0,35.2,64.0,162.0,224.0,224,33,No
1530,7,106.85714285714286,64.0,56.0,64.0,144.0,224.0,224,44,No
1535,13,112.07692307692308,64.0,48.0,64.0,224.0,224.0,224,33,No
1540,40,92.825,64.0,56.9,64.0,64.0,211.3,224,44,Yes
1545,14,102.57142857142857,60.5,44.0,45.25,182.5,223.0,224,33,Yes
1550,15,125.73333333333333,64.0,64.0,64.0,224.0,224.0,224,44,No
1555,22,112.5909090909091,64.0,46.0,64.0,224.0,224.0,224,33,No
1560,10,110.0,64.0,62.0,64.0,184.0,224.0,224,44,No
1565,18,105.94444444444444,64.0,47.5,64.0,193.0,224.0,224,33,No
1570,18,119.44444444444444,64.0,47.5,58.75,210.0,223.0,224,44,Yes
1575,14,118.64285714285714,64.0,44.0,64.0,224.0,224.0,224,33,No
1580,17,109.05882352941177,64.0,58.4,64.0,224.0,224.0,224,44,No
1585,22,84.4090909090909,64.0,40.1,52.75,91.0,211.60000000000025,224,33,No
1590,22,93.9090909090909,57.0,44.0,56.0,91.0,223.9,224,33,Yes
1595,7,129.71428571428572,64.0,56.0,64.0,224.0,224.0,224,44,No
1600,23,116.52173913043478,64.0,52.0,64.0,210.0,224.0,224,33,No
1605,11,104.45454545454545,64.0,49.0,64.0,144.0,224.0,224,44,No
1610,14,120.07142857142857,64.0,50.0,64.0,224.0,224.0,224,33,No
1615,12,110.25,64.0,44.0,53.0,213.25,223.0,223,44,Yes
1620,14,120.07142857142857,64.0,50.0,64.0,224.0,224.0,224,33,No
1625,24,100.70833333333333,64.0,49.0,64.0,104.0,224.0,224,44,No
1630,26,102.26923076923077,64.0,52.5,57.0,182.5,216.5,223,33,Yes
1635,15,134.53333333333333,64.0,64.0,64.0,217.0,224.0,224,44,No
1640,19,104.57894736842105,64.0,48.8,64.0,162.0,224.0,224,33,No
1645,15,91.33333333333333,57.0,37.4,52.5,100.0,218.4,224,33,Yes
1650,12,128.33333333333334,64.0,56.8,64.0,224.0,224.0,224,44,No
1655,20,121.05,64.0,62.0,64.0,224.0,224.0,224,33,No
1660,11,88.54545454545455,64.0,49.0,56.5,64.0,224.0,224,44,No
1665,21,114.57142857142857,64.0,49.0,64.0,210.0,224.0,224,33,No
1670,12,129.0,64.0,64.0,64.0,224.0,224.0,224,44,No
1675,19,101.84210526315789,64.0,38.6,64.0,162.0,224.0,224,22,No
1680,10,154.4,210.0,55.7,64.0,223.75,224.0,224,44,Yes
1685,21,89.14285714285714,57.0,44.0,56.0,64.0,223.0,224,33,Yes
1690,23,115.34782608695652,64.0,50.6,64.0,210.0,224.0,224,44,No
1695,16,87.5,60.5,44.0,49.0,73.0,216.5,223,33,Yes
1700,12,128.41666666666666,64.0,57.7,64.0,224.0,224.0,224,44,No
1705,39,79.66666666666667,64.0,64.0,64.0,64.0,124.80000000000035,224,33,No
1710,9,113.44444444444444,64.0,48.0,64.0,224.0,224.0,224,44,No
1715,21,116.85714285714286,64.0,44.0,64.0,224.0,224.0,224,33,No
1720,24,102.16666666666667,64.0,45.5,56.75,210.0,210.0,223,44,Yes
1725,17,114.52941176470588,64.0,44.0,56.0,210.0,223.0,224,33,Yes
1730,14,118.64285714285714,64.0,53.5,64.0,224.0,224.0,224,44,No
1735,12,84.66666666666667,60.5,44.0,53.0,73.0,199.00000000000003,223,33,Yes
1740,11,120.27272727272727,64.0,64.0,64.0,223.5,224.0,224,44,No
1745,18,95.55555555555556,64.0,40.7,64.0,91.0,224.0,224,22,No
1750,23,122.6086956521739,64.0,52.0,64.0,217.0,224.0,224,44,No
1755,14,120.07142857142857,64.0,50.0,64.0,224.0,224.0,224,33,No
1760,12,129.0,64.0,64.0,64.0,224.0,224.0,224,44,No
1765,36,81.83333333333333,64.0,49.0,49.0,64.0,224.0,224,33,No
1770,18,104.83333333333333,64.0,49.0,64.0,184.0,224.0,224,44,No
1775,15,118.0,64.0,45.400000000000006,64.0,224.0,224.0,224,33,No
1780,20,103.95,64.0,44.0,47.75,210.0,223.0,224,44,Yes
1785,16,123.0625,64.0,54.0,64.0,224.0,224.0,224,33,No
1790,14,118.64285714285714,64.0,53.5,64.0,224.0,224.0,224,44,No
1795,13,118.46153846153847,64.0,44.0,44.0,210.0,223.0,224,33,Yes
1800,10,119.6,64.0,44.0,56.25,210.0,223.1,224,44,Yes
1805,20,101.95,64.0,42.9,60.25,130.75,224.0,224,33,No
