timestamp,num_pkts,avg_ttl,median_ttl,10_percentil_ttl,25_percentil_ttl,75_percentil_ttl,90_percentil_ttl,max_ttl,min_ttl,attack
1035.0,20,93.15,64.0,47.0,61.0,73.0,224.0,224,32,No
1040.0,19,114.15789473684211,64.0,45.6,64.0,224.0,224.0,224,32,No
1045.0,27,101.33333333333333,64.0,49.6,64.0,137.0,224.0,224,47,No
1050.0,7,110.28571428571429,64.0,51.2,64.0,162.0,224.0,224,32,No
1055.0,16,111.125,64.0,49.5,64.0,224.0,224.0,224,47,No
1060.0,17,107.52941176470588,64.0,36.8,64.0,224.0,224.0,224,24,No
1065.0,16,98.4375,64.0,47.0,60.25,104.0,224.0,224,24,No
1070.0,16,134.25,82.0,64.0,64.0,224.0,224.0,224,32,No
1075.0,41,90.17073170731707,64.0,49.0,52.0,64.0,220.0,224,47,No
1080.0,20,116.45,64.0,47.9,64.0,210.0,224.0,224,32,No
1085.0,5,92.6,64.0,53.8,64.0,64.0,160.0,224,47,No
1090.0,30,87.13333333333334,64.0,44.0,57.25,64.0,224.0,224,32,No
1095.0,12,114.91666666666667,64.0,53.2,64.0,224.0,224.0,224,47,No
1100.0,11,92.27272727272727,64.0,32.0,55.5,100.0,224.0,224,32,No
1105.0,30,109.16666666666667,64.0,49.9,64.0,224.0,224.0,224,47,No
1110.0,18,123.94444444444444,64.0,58.900000000000006,64.0,220.5,224.0,224,32,No
1115.0,16,112.125,64.0,56.5,64.0,224.0,224.0,224,49,No
1120.0,18,115.66666666666667,64.0,47.0,64.0,224.0,224.0,224,32,No
1125.0,12,129.66666666666666,64.0,64.0,64.0,224.0,224.0,224,52,No
1130.0,19,104.52631578947368,64.0,47.0,64.0,162.0,224.0,224,32,No
1135.0,21,123.04761904761905,64.0,64.0,64.0,224.0,224.0,224,52,No
1140.0,21,73.47619047619048,64.0,47.0,49.0,64.0,100.0,224,32,No
1145.0,15,116.53333333333333,64.0,64.0,64.0,224.0,224.0,224,52,No
1150.0,18,95.77777777777777,64.0,44.9,53.5,91.0,224.0,224,32,No
1155.0,9,135.11111111111111,64.0,64.0,64.0,224.0,224.0,224,64,No
1160.0,15,104.93333333333334,64.0,38.0,55.5,162.0,224.0,224,32,No
1165.0,127,74.24409448818898,64.0,64.0,64.0,64.0,64.0,224,43,No
1170.0,25,122.12,64.0,47.0,64.0,224.0,224.0,255,32,No
1175.0,30,117.86666666666666,64.0,43.0,45.0,224.0,255.0,255,32,No
1180.0,14,118.71428571428571,64.0,52.1,64.0,224.0,224.0,224,47,No
1185.0,12,102.08333333333333,64.0,49.3,61.0,131.0,224.0,224,32,No
1190.0,14,118.71428571428571,64.0,52.1,64.0,224.0,224.0,224,47,No
1195.0,18,115.33333333333333,64.0,60.400000000000006,64.0,210.0,224.0,224,32,No
1200.0,20,82.35,64.0,46.6,60.0,64.0,224.0,224,22,No
1205.0,19,105.26315789473684,64.0,32.0,58.0,162.0,224.0,224,32,No
1210.0,42,75.21428571428571,64.0,55.0,55.0,64.0,64.0,224,47,No
1215.0,11,137.0909090909091,100.0,64.0,64.0,224.0,224.0,224,32,No
1220.0,14,118.71428571428571,64.0,52.1,64.0,224.0,224.0,224,47,No
1225.0,23,95.56521739130434,64.0,52.0,64.0,82.0,221.20000000000002,224,32,No
1230.0,14,106.42857142857143,64.0,48.5,64.0,184.0,224.0,224,47,No
1235.0,15,128.8,64.0,64.0,64.0,224.0,224.0,224,40,No
1240.0,10,107.1,64.0,45.5,64.0,184.0,224.0,224,32,No
1245.0,11,119.27272727272727,64.0,49.0,64.0,224.0,224.0,224,47,No
1250.0,25,86.2,64.0,44.0,64.0,64.0,224.0,224,32,No
1255.0,21,113.9047619047619,64.0,52.0,64.0,210.0,224.0,224,47,No
1260.0,13,124.53846153846153,64.0,50.400000000000006,64.0,224.0,224.0,224,32,No
1265.0,21,108.52380952380952,64.0,47.0,64.0,224.0,224.0,224,32,No
1270.0,15,126.06666666666666,64.0,56.800000000000004,64.0,224.0,224.0,224,47,No
1275.0,15,104.26666666666667,64.0,43.4,64.0,162.0,224.0,224,32,No
1280.0,15,114.26666666666667,64.0,50.2,64.0,224.0,224.0,224,41,No
1285.0,22,104.45454545454545,64.0,47.5,64.0,182.5,224.0,224,32,No
1290.0,12,115.16666666666667,64.0,53.2,64.0,224.0,224.0,224,50,No
1295.0,29,87.10344827586206,64.0,44.0,47.0,64.0,224.0,224,32,No
1300.0,10,144.0,144.0,64.0,64.0,224.0,224.0,224,64,No
1305.0,16,92.125,64.0,47.0,64.0,73.0,224.0,224,32,No
1310.0,11,135.63636363636363,64.0,64.0,64.0,224.0,224.0,224,52,No
1315.0,22,103.77272727272727,64.0,47.2,64.0,182.5,224.0,224,32,No
1320.0,106,69.61320754716981,64.0,64.0,64.0,64.0,64.0,224,55,No
1325.0,24,80.20833333333333,64.0,42.1,48.0,64.0,186.7999999999999,224,32,No
1330.0,42,83.0,64.0,55.0,55.0,64.0,224.0,224,40,No
1335.0,23,100.95652173913044,64.0,35.0,64.0,162.0,224.0,224,24,No
1340.0,35,123.74285714285715,64.0,64.0,64.0,207.0,222.4,224,32,No
1345.0,36,91.25,64.0,52.0,62.0,64.0,224.0,224,43,No
1350.0,18,96.5,64.0,47.9,55.0,91.0,224.0,224,32,No
1355.0,16,99.25,64.0,45.0,59.75,104.0,224.0,224,43,No
1360.0,13,125.84615384615384,64.0,64.0,64.0,224.0,224.0,224,32,No
1365.0,14,118.71428571428571,64.0,52.1,64.0,224.0,224.0,224,47,No
1370.0,12,116.66666666666667,64.0,53.2,64.0,224.0,224.0,224,32,No
1375.0,27,112.92592592592592,64.0,50.8,64.0,210.0,224.0,224,47,No
1380.0,14,108.85714285714286,64.0,52.8,64.0,193.0,224.0,224,32,No
1385.0,8,79.75,64.0,47.0,59.75,64.0,111.99999999999997,224,47,No
1390.0,13,99.23076923076923,64.0,50.4,64.0,100.0,224.0,224,32,No
1395.0,16,121.875,64.0,55.5,64.0,224.0,224.0,224,47,No
1400.0,19,121.89473684210526,64.0,57.6,64.0,217.0,224.0,224,32,No
1405.0,18,105.05555555555556,64.0,48.4,64.0,184.0,224.0,224,47,No
1410.0,16,102.625,64.0,51.0,64.0,131.0,224.0,224,32,No
1415.0,16,99.9375,64.0,43.5,64.0,104.0,224.0,224,40,No
1420.0,18,107.72222222222223,64.0,58.900000000000006,64.0,193.0,224.0,224,32,No
1425.0,8,121.875,64.0,58.9,64.0,224.0,224.0,224,47,No
1430.0,23,123.69565217391305,64.0,54.400000000000006,64.0,217.0,224.0,224,32,No
1435.0,45,84.97777777777777,64.0,43.0,43.0,64.0,224.0,224,43,No
1440.0,28,80.03571428571429,64.0,43.0,43.0,64.0,224.0,224,32,No
1445.0,13,127.0,64.0,64.0,64.0,224.0,224.0,224,47,No
1450.0,21,82.71428571428571,64.0,47.0,55.0,64.0,224.0,224,32,No
1455.0,32,85.34375,64.0,55.0,55.0,64.0,224.0,224,55,No
1460.0,16,112.125,64.0,47.0,64.0,224.0,224.0,224,32,No
1465.0,90,85.87777777777778,64.0,64.0,64.0,64.0,220.40000000000003,224,43,No
1470.0,147,68.68707482993197,64.0,64.0,64.0,64.0,64.0,224,22,No
1475.0,12,113.83333333333333,64.0,45.1,64.0,224.0,224.0,224,43,No
1480.0,18,116.66666666666667,64.0,58.900000000000006,64.0,220.5,224.0,224,47,No
1485.0,39,86.66666666666667,64.0,46.0,55.0,64.0,212.80000000000004,224,32,No
1490.0,17,108.3529411764706,64.0,50.0,64.0,224.0,224.0,224,47,No
1495.0,21,115.61904761904762,64.0,64.0,64.0,210.0,224.0,224,32,No
1500.0,18,95.94444444444444,64.0,47.7,64.0,64.0,224.0,224,47,No
1505.0,15,104.26666666666667,64.0,43.2,64.0,162.0,224.0,224,32,No
1510.0,11,103.45454545454545,64.0,47.0,58.0,144.0,224.0,224,47,No
1515.0,10,128.4,82.0,60.8,64.0,224.0,224.0,224,32,No
1520.0,15,104.4,64.0,53.800000000000004,64.0,144.0,224.0,224,47,No
1525.0,34,99.02941176470588,64.0,56.0,64.0,91.0,224.0,224,32,No
1530.0,25,93.08,64.0,44.6,52.0,100.0,224.0,224,32,No
1535.0,16,121.375,64.0,53.5,64.0,224.0,224.0,224,43,No
1540.0,12,101.5,64.0,47.0,59.75,131.0,224.0,224,32,No
1545.0,7,132.57142857142858,64.0,64.0,64.0,224.0,224.0,224,64,No
1550.0,16,91.375,64.0,47.0,61.0,73.0,224.0,224,32,No
1555.0,17,127.52941176470588,64.0,64.0,64.0,224.0,224.0,224,52,No
1560.0,18,105.94444444444444,64.0,47.0,64.0,193.0,224.0,224,32,No
1565.0,14,131.42857142857142,64.0,64.0,64.0,224.0,224.0,224,48,No
1570.0,18,106.11111111111111,64.0,47.0,64.0,193.0,224.0,224,32,No
1575.0,44,78.0,64.0,55.0,55.0,64.0,176.00000000000045,224,41,No
1580.0,13,112.23076923076923,64.0,50.400000000000006,64.0,224.0,224.0,224,32,No
1585.0,22,112.68181818181819,64.0,47.5,64.0,210.0,224.0,224,32,No
1590.0,14,131.35714285714286,64.0,64.0,64.0,224.0,224.0,224,47,No
1595.0,163,68.52147239263803,64.0,64.0,64.0,64.0,64.0,224,32,No
1600.0,15,126.86666666666666,64.0,64.0,64.0,224.0,224.0,224,47,No
1605.0,17,98.52941176470588,64.0,41.0,64.0,100.0,224.0,224,24,No
1610.0,11,135.1818181818182,64.0,64.0,64.0,224.0,224.0,224,47,No
1615.0,21,106.61904761904762,64.0,52.0,64.0,210.0,224.0,224,32,No
1620.0,33,81.54545454545455,64.0,55.0,55.0,64.0,199.2000000000001,224,32,No
1625.0,23,102.26086956521739,64.0,48.0,64.0,144.0,224.0,224,47,No
1630.0,16,124.25,64.0,64.0,64.0,224.0,224.0,224,32,No
1635.0,16,111.125,64.0,49.5,64.0,224.0,224.0,224,47,No
1640.0,10,112.8,82.0,32.0,64.0,193.0,224.0,224,32,No
1645.0,38,98.55263157894737,64.0,54.8,64.0,64.0,224.0,224,43,No
1650.0,13,111.92307692307692,64.0,47.2,64.0,224.0,224.0,224,32,No
1655.0,25,91.92,64.0,47.0,64.0,64.0,224.0,224,43,No
1660.0,11,121.18181818181819,64.0,49.0,64.0,224.0,224.0,224,32,No
1665.0,17,108.17647058823529,64.0,48.2,64.0,224.0,224.0,224,47,No
1670.0,12,131.0,82.0,64.0,64.0,224.0,224.0,224,32,No
1675.0,21,105.61904761904762,64.0,52.0,64.0,210.0,224.0,224,47,No
1680.0,15,118.66666666666667,64.0,64.0,64.0,224.0,224.0,224,48,No
1685.0,13,68.46153846153847,64.0,41.4,47.0,64.0,64.0,224,32,No
1690.0,17,120.05882352941177,64.0,42.2,64.0,224.0,224.0,224,32,No
1695.0,14,93.92857142857143,64.0,49.4,55.0,64.0,224.0,224,47,No
1700.0,37,78.0,64.0,55.0,55.0,64.0,149.59999999999982,224,32,No
1705.0,32,114.90625,64.0,52.0,64.0,212.5,224.0,224,47,No
1710.0,14,121.42857142857143,64.0,64.0,64.0,224.0,224.0,224,32,No
1715.0,15,103.46666666666667,64.0,48.2,64.0,144.0,224.0,224,47,No
1720.0,12,131.0,82.0,64.0,64.0,224.0,224.0,224,32,No
1725.0,20,100.05,64.0,47.0,61.0,104.0,224.0,224,46,No
1730.0,14,132.85714285714286,82.0,64.0,64.0,224.0,224.0,224,32,No
1735.0,32,115.0,64.0,53.2,64.0,210.0,224.0,224,47,No
1740.0,17,98.47058823529412,64.0,41.6,64.0,100.0,224.0,224,22,No
